"","statnm","subwaynm","subwayx","subwayy","statnm.1","subwaynm.1","subwayx.1","subwayy.1","statnm.2","subwaynm.2","subwayx.2","subwayy.2","statnm.3","subwaynm.3","subwayx.3","subwayy.3","statnm.4","subwaynm.4","subwayx.4","subwayy.4","statnm.5","subwaynm.5","subwayx.5","subwayy.5","statnm.6","subwaynm.6","subwayx.6","subwayy.6","statnm.7","subwaynm.7","subwayx.7","subwayy.7","statnm.8","subwaynm.8","subwayx.8","subwayy.8","statnm.9","subwaynm.9","subwayx.9","subwayy.9","statnm.10","subwaynm.10","subwayx.10","subwayy.10","statnm.11","subwaynm.11","subwayx.11","subwayy.11","statnm.12","subwaynm.12","subwayx.12","subwayy.12","statnm.13","subwaynm.13","subwayx.13","subwayy.13","statnm.14","subwaynm.14","subwayx.14","subwayy.14","statnm.15","subwaynm.15","subwayx.15","subwayy.15","statnm.16","subwaynm.16","subwayx.16","subwayy.16","statnm.17","subwaynm.17","subwayx.17","subwayy.17","statnm.18","subwaynm.18","subwayx.18","subwayy.18","statnm.19","subwaynm.19","subwayx.19","subwayy.19","statnm.20","subwaynm.20","subwayx.20","subwayy.20","statnm.21","subwaynm.21","subwayx.21","subwayy.21","statnm.22","subwaynm.22","subwayx.22","subwayy.22","statnm.23","subwaynm.23","subwayx.23","subwayy.23","statnm.24","subwaynm.24","subwayx.24","subwayy.24","statnm.25","subwaynm.25","subwayx.25","subwayy.25","statnm.26","subwaynm.26","subwayx.26","subwayy.26","statnm.27","subwaynm.27","subwayx.27","subwayy.27","statnm.28","subwaynm.28","subwayx.28","subwayy.28","statnm.29","subwaynm.29","subwayx.29","subwayy.29","statnm.30","subwaynm.30","subwayx.30","subwayy.30","statnm.31","subwaynm.31","subwayx.31","subwayy.31","statnm.32","subwaynm.32","subwayx.32","subwayy.32","statnm.33","subwaynm.33","subwayx.33","subwayy.33","statnm.34","subwaynm.34","subwayx.34","subwayy.34","statnm.35","subwaynm.35","subwayx.35","subwayy.35","statnm.36","subwaynm.36","subwayx.36","subwayy.36","statnm.37","subwaynm.37","subwayx.37","subwayy.37","statnm.38","subwaynm.38","subwayx.38","subwayy.38","statnm.39","subwaynm.39","subwayx.39","subwayy.39","statnm.40","subwaynm.40","subwayx.40","subwayy.40","statnm.41","subwaynm.41","subwayx.41","subwayy.41","statnm.42","subwaynm.42","subwayx.42","subwayy.42","statnm.43","subwaynm.43","subwayx.43","subwayy.43","statnm.44","subwaynm.44","subwayx.44","subwayy.44","statnm.45","subwaynm.45","subwayx.45","subwayy.45","statnm.46","subwaynm.46","subwayx.46","subwayy.46","statnm.47","subwaynm.47","subwayx.47","subwayy.47","statnm.48","subwaynm.48","subwayx.48","subwayy.48","statnm.49","subwaynm.49","subwayx.49","subwayy.49","statnm.50","subwaynm.50","subwayx.50","subwayy.50","statnm.51","subwaynm.51","subwayx.51","subwayy.51","statnm.52","subwaynm.52","subwayx.52","subwayy.52","statnm.53","subwaynm.53","subwayx.53","subwayy.53","statnm.54","subwaynm.54","subwayx.54","subwayy.54","statnm.55","subwaynm.55","subwayx.55","subwayy.55","statnm.56","subwaynm.56","subwayx.56","subwayy.56","statnm.57","subwaynm.57","subwayx.57","subwayy.57","statnm.58","subwaynm.58","subwayx.58","subwayy.58","statnm.59","subwaynm.59","subwayx.59","subwayy.59","statnm.60","subwaynm.60","subwayx.60","subwayy.60","statnm.61","subwaynm.61","subwayx.61","subwayy.61","statnm.62","subwaynm.62","subwayx.62","subwayy.62","statnm.63","subwaynm.63","subwayx.63","subwayy.63","statnm.64","subwaynm.64","subwayx.64","subwayy.64","statnm.65","subwaynm.65","subwayx.65","subwayy.65","statnm.66","subwaynm.66","subwayx.66","subwayy.66","statnm.67","subwaynm.67","subwayx.67","subwayy.67","statnm.68","subwaynm.68","subwayx.68","subwayy.68","statnm.69","subwaynm.69","subwayx.69","subwayy.69","statnm.70","subwaynm.70","subwayx.70","subwayy.70","statnm.71","subwaynm.71","subwayx.71","subwayy.71","statnm.72","subwaynm.72","subwayx.72","subwayy.72","statnm.73","subwaynm.73","subwayx.73","subwayy.73","statnm.74","subwaynm.74","subwayx.74","subwayy.74","statnm.75","subwaynm.75","subwayx.75","subwayy.75","statnm.76","subwaynm.76","subwayx.76","subwayy.76","statnm.77","subwaynm.77","subwayx.77","subwayy.77","statnm.78","subwaynm.78","subwayx.78","subwayy.78","statnm.79","subwaynm.79","subwayx.79","subwayy.79","statnm.80","subwaynm.80","subwayx.80","subwayy.80","statnm.81","subwaynm.81","subwayx.81","subwayy.81","statnm.82","subwaynm.82","subwayx.82","subwayy.82","statnm.83","subwaynm.83","subwayx.83","subwayy.83","statnm.84","subwaynm.84","subwayx.84","subwayy.84","statnm.85","subwaynm.85","subwayx.85","subwayy.85","statnm.86","subwaynm.86","subwayx.86","subwayy.86","statnm.87","subwaynm.87","subwayx.87","subwayy.87","statnm.88","subwaynm.88","subwayx.88","subwayy.88","statnm.89","subwaynm.89","subwayx.89","subwayy.89","statnm.90","subwaynm.90","subwayx.90","subwayy.90","statnm.91","subwaynm.91","subwayx.91","subwayy.91","statnm.92","subwaynm.92","subwayx.92","subwayy.92","statnm.93","subwaynm.93","subwayx.93","subwayy.93","statnm.94","subwaynm.94","subwayx.94","subwayy.94","statnm.95","subwaynm.95","subwayx.95","subwayy.95","statnm.96","subwaynm.96","subwayx.96","subwayy.96","statnm.97","subwaynm.97","subwayx.97","subwayy.97","statnm.98","subwaynm.98","subwayx.98","subwayy.98","statnm.99","subwaynm.99","subwayx.99","subwayy.99","statnm.100","subwaynm.100","subwayx.100","subwayy.100","statnm.101","subwaynm.101","subwayx.101","subwayy.101","statnm.102","subwaynm.102","subwayx.102","subwayy.102","statnm.103","subwaynm.103","subwayx.103","subwayy.103","statnm.104","subwaynm.104","subwayx.104","subwayy.104","statnm.105","subwaynm.105","subwayx.105","subwayy.105","statnm.106","subwaynm.106","subwayx.106","subwayy.106","statnm.107","subwaynm.107","subwayx.107","subwayy.107","statnm.108","subwaynm.108","subwayx.108","subwayy.108","statnm.109","subwaynm.109","subwayx.109","subwayy.109","statnm.110","subwaynm.110","subwayx.110","subwayy.110","statnm.111","subwaynm.111","subwayx.111","subwayy.111","statnm.112","subwaynm.112","subwayx.112","subwayy.112","statnm.113","subwaynm.113","subwayx.113","subwayy.113","statnm.114","subwaynm.114","subwayx.114","subwayy.114","statnm.115","subwaynm.115","subwayx.115","subwayy.115","statnm.116","subwaynm.116","subwayx.116","subwayy.116","statnm.117","subwaynm.117","subwayx.117","subwayy.117","statnm.118","subwaynm.118","subwayx.118","subwayy.118","statnm.119","subwaynm.119","subwayx.119","subwayy.119","statnm.120","subwaynm.120","subwayx.120","subwayy.120","statnm.121","subwaynm.121","subwayx.121","subwayy.121","statnm.122","subwaynm.122","subwayx.122","subwayy.122","statnm.123","subwaynm.123","subwayx.123","subwayy.123","statnm.124","subwaynm.124","subwayx.124","subwayy.124","statnm.125","subwaynm.125","subwayx.125","subwayy.125","statnm.126","subwaynm.126","subwayx.126","subwayy.126","statnm.127","subwaynm.127","subwayx.127","subwayy.127","statnm.128","subwaynm.128","subwayx.128","subwayy.128","statnm.129","subwaynm.129","subwayx.129","subwayy.129","statnm.130","subwaynm.130","subwayx.130","subwayy.130","statnm.131","subwaynm.131","subwayx.131","subwayy.131","statnm.132","subwaynm.132","subwayx.132","subwayy.132","statnm.133","subwaynm.133","subwayx.133","subwayy.133","statnm.134","subwaynm.134","subwayx.134","subwayy.134","statnm.135","subwaynm.135","subwayx.135","subwayy.135","statnm.136","subwaynm.136","subwayx.136","subwayy.136","statnm.137","subwaynm.137","subwayx.137","subwayy.137","statnm.138","subwaynm.138","subwayx.138","subwayy.138","statnm.139","subwaynm.139","subwayx.139","subwayy.139","statnm.140","subwaynm.140","subwayx.140","subwayy.140","statnm.141","subwaynm.141","subwayx.141","subwayy.141","statnm.142","subwaynm.142","subwayx.142","subwayy.142","statnm.143","subwaynm.143","subwayx.143","subwayy.143","statnm.144","subwaynm.144","subwayx.144","subwayy.144","statnm.145","subwaynm.145","subwayx.145","subwayy.145","statnm.146","subwaynm.146","subwayx.146","subwayy.146","statnm.147","subwaynm.147","subwayx.147","subwayy.147","statnm.148","subwaynm.148","subwayx.148","subwayy.148","statnm.149","subwaynm.149","subwayx.149","subwayy.149","statnm.150","subwaynm.150","subwayx.150","subwayy.150","statnm.151","subwaynm.151","subwayx.151","subwayy.151","statnm.152","subwaynm.152","subwayx.152","subwayy.152","statnm.153","subwaynm.153","subwayx.153","subwayy.153","statnm.154","subwaynm.154","subwayx.154","subwayy.154","statnm.155","subwaynm.155","subwayx.155","subwayy.155","statnm.156","subwaynm.156","subwayx.156","subwayy.156","statnm.157","subwaynm.157","subwayx.157","subwayy.157","statnm.158","subwaynm.158","subwayx.158","subwayy.158","statnm.159","subwaynm.159","subwayx.159","subwayy.159","statnm.160","subwaynm.160","subwayx.160","subwayy.160","statnm.161","subwaynm.161","subwayx.161","subwayy.161","statnm.162","subwaynm.162","subwayx.162","subwayy.162","statnm.163","subwaynm.163","subwayx.163","subwayy.163","statnm.164","subwaynm.164","subwayx.164","subwayy.164","statnm.165","subwaynm.165","subwayx.165","subwayy.165","statnm.166","subwaynm.166","subwayx.166","subwayy.166","statnm.167","subwaynm.167","subwayx.167","subwayy.167","statnm.168","subwaynm.168","subwayx.168","subwayy.168","statnm.169","subwaynm.169","subwayx.169","subwayy.169","statnm.170","subwaynm.170","subwayx.170","subwayy.170","statnm.171","subwaynm.171","subwayx.171","subwayy.171","statnm.172","subwaynm.172","subwayx.172","subwayy.172","statnm.173","subwaynm.173","subwayx.173","subwayy.173","statnm.174","subwaynm.174","subwayx.174","subwayy.174","statnm.175","subwaynm.175","subwayx.175","subwayy.175","statnm.176","subwaynm.176","subwayx.176","subwayy.176","statnm.177","subwaynm.177","subwayx.177","subwayy.177","statnm.178","subwaynm.178","subwayx.178","subwayy.178","statnm.179","subwaynm.179","subwayx.179","subwayy.179","statnm.180","subwaynm.180","subwayx.180","subwayy.180","statnm.181","subwaynm.181","subwayx.181","subwayy.181","statnm.182","subwaynm.182","subwayx.182","subwayy.182","statnm.183","subwaynm.183","subwayx.183","subwayy.183","statnm.184","subwaynm.184","subwayx.184","subwayy.184","statnm.185","subwaynm.185","subwayx.185","subwayy.185","statnm.186","subwaynm.186","subwayx.186","subwayy.186","statnm.187","subwaynm.187","subwayx.187","subwayy.187","statnm.188","subwaynm.188","subwayx.188","subwayy.188","statnm.189","subwaynm.189","subwayx.189","subwayy.189","statnm.190","subwaynm.190","subwayx.190","subwayy.190","statnm.191","subwaynm.191","subwayx.191","subwayy.191","statnm.192","subwaynm.192","subwayx.192","subwayy.192","statnm.193","subwaynm.193","subwayx.193","subwayy.193","statnm.194","subwaynm.194","subwayx.194","subwayy.194","statnm.195","subwaynm.195","subwayx.195","subwayy.195","statnm.196","subwaynm.196","subwayx.196","subwayy.196","statnm.197","subwaynm.197","subwayx.197","subwayy.197","statnm.198","subwaynm.198","subwayx.198","subwayy.198","statnm.199","subwaynm.199","subwayx.199","subwayy.199","statnm.200","subwaynm.200","subwayx.200","subwayy.200","statnm.201","subwaynm.201","subwayx.201","subwayy.201","statnm.202","subwaynm.202","subwayx.202","subwayy.202","statnm.203","subwaynm.203","subwayx.203","subwayy.203","statnm.204","subwaynm.204","subwayx.204","subwayy.204","statnm.205","subwaynm.205","subwayx.205","subwayy.205","statnm.206","subwaynm.206","subwayx.206","subwayy.206","statnm.207","subwaynm.207","subwayx.207","subwayy.207","statnm.208","subwaynm.208","subwayx.208","subwayy.208","statnm.209","subwaynm.209","subwayx.209","subwayy.209","statnm.210","subwaynm.210","subwayx.210","subwayy.210","statnm.211","subwaynm.211","subwayx.211","subwayy.211","statnm.212","subwaynm.212","subwayx.212","subwayy.212","statnm.213","subwaynm.213","subwayx.213","subwayy.213","statnm.214","subwaynm.214","subwayx.214","subwayy.214","statnm.215","subwaynm.215","subwayx.215","subwayy.215","statnm.216","subwaynm.216","subwayx.216","subwayy.216"
"1","신도림","1호선","190386.25641","445484.38332","오류동","1호선","186169.05771","443861.9184","신도림","1호선","190386.25641","445484.38332","대림","2호선","190704.8","443768.9","남구로","7호선","190002.13015","442938.7618","대림","2호선","190704.8","443768.9","남구로","7호선","190002.13015","442938.7618","오류동","1호선","186169.05771","443861.9184","남구로","7호선","190002.13015","442938.7618","신도림","1호선","190386.25641","445484.38332","신도림","1호선","190386.25641","445484.38332","남구로","7호선","190002.13015","442938.7618","구일","1호선","188465.30699","444087.58899","신도림","1호선","190386.25641","445484.38332","구로디지털단지","2호선","191263.53334","442897.02719","오류동","1호선","186169.05771","443861.9184","오류동","1호선","186169.05771","443861.9184","오류동","1호선","186169.05771","443861.9184","오류동","1호선","186169.05771","443861.9184","천왕","7호선","185637.59409","443179.87418","오류동","1호선","186169.05771","443861.9184","석수","1호선","191330.61426","437459.9057","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","가산디지털단지","1호선","189599.6688","442423.9709","가산디지털단지","7호선","189584.23835","442329.67234","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","구로디지털단지","2호선","191263.53334","442897.02719","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","1호선","189599.6688","442423.9709","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","석수","1호선","191330.61426","437459.9057","가산디지털단지","1호선","189599.6688","442423.9709","독산","1호선","190182.29669","440773.38328","구로디지털단지","2호선","191263.53334","442897.02719","금천구청","1호선","190606.9807","439561.45672","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","독산","1호선","190182.29669","440773.38328","가산디지털단지","1호선","189599.6688","442423.9709","독산","1호선","190182.29669","440773.38328","구로디지털단지","2호선","191263.53334","442897.02719","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","독산","1호선","190182.29669","440773.38328","가산디지털단지","7호선","189584.23835","442329.67234","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","독산","1호선","190182.29669","440773.38328","독산","1호선","190182.29669","440773.38328","가산디지털단지","7호선","189584.23835","442329.67234","구로디지털단지","2호선","191263.53334","442897.02719","독산","1호선","190182.29669","440773.38328","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","가산디지털단지","7호선","189584.23835","442329.67234","독산","1호선","190182.29669","440773.38328","독산","1호선","190182.29669","440773.38328","독산","1호선","190182.29669","440773.38328","구로디지털단지","2호선","191263.53334","442897.02719","독산","1호선","190182.29669","440773.38328","구로디지털단지","2호선","191263.53334","442897.02719","독산","1호선","190182.29669","440773.38328","구로디지털단지","2호선","191263.53334","442897.02719","금천구청","1호선","190606.9807","439561.45672","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","가산디지털단지","7호선","189584.23835","442329.67234","구로디지털단지","2호선","191263.53334","442897.02719","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","가산디지털단지","1호선","189599.6688","442423.9709","가산디지털단지","7호선","189584.23835","442329.67234","금천구청","1호선","190606.9807","439561.45672","금천구청","1호선","190606.9807","439561.45672","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","가산디지털단지","7호선","189584.23835","442329.67234","독산","1호선","190182.29669","440773.38328","금천구청","1호선","190606.9807","439561.45672","독산","1호선","190182.29669","440773.38328","가산디지털단지","7호선","189584.23835","442329.67234","구로디지털단지","2호선","191263.53334","442897.02719","영등포","1호선","191864.2","446224.8","신풍","7호선","192053.03414","444533.83253","영등포","1호선","191864.2","446224.8","신길","5호선","192523.91181","446467.44874","영등포","1호선","191864.2","446224.8","영등포","1호선","191864.2","446224.8","영등포시장","5호선","191618.00596","447040.378","신풍","7호선","192053.03414","444533.83253","신길","1호선","192736.8","446374.7","보라매","7호선","192962.2","444497.6","영등포","1호선","191864.2","446224.8","영등포","1호선","191864.2","446224.8","장승배기","7호선","194550.52485","445008.67178","흑석","9호선","196775.24845","445528.65941","흑석","9호선","196775.24845","445528.65941","노량진","9호선","194772.14573","446018.79684","노량진","9호선","194772.14573","446018.79684","노량진","9호선","194772.14573","446018.79684","노들","9호선","195840.4","445934","신대방삼거리","7호선","193653.1425","444486.41586","총신대입구(이수)","4호선","198424.7826","443134.93126","사당","2호선","198357.16308","441910.92604","보라매","7호선","192962.2","444497.6","노량진","9호선","194772.14573","446018.79684","흑석","9호선","196775.24845","445528.65941","총신대입구(이수)","7호선","198319.01918","442850.44807","총신대입구(이수)","4호선","198424.7826","443134.93126","신대방","2호선","192332.13368","443126.60338","상도","7호선","195375.82075","444874.39225","노량진","9호선","194772.14573","446018.79684","흑석","9호선","196775.24845","445528.65941","신대방삼거리","7호선","193653.1425","444486.41586","장승배기","7호선","194550.52485","445008.67178","노량진","9호선","194772.14573","446018.79684","노량진","9호선","194772.14573","446018.79684","총신대입구(이수)","4호선","198424.7826","443134.93126","노량진","9호선","194772.14573","446018.79684","남성","7호선","197438.41789","442797.6934","장승배기","7호선","194550.52485","445008.67178","신대방","2호선","192332.13368","443126.60338","장승배기","7호선","194550.52485","445008.67178","신대방삼거리","7호선","193653.1425","444486.41586","노량진","9호선","194772.14573","446018.79684","노량진","9호선","194772.14573","446018.79684","장승배기","7호선","194550.52485","445008.67178","숭실대입구","7호선","195901.37022","444107.01879","대방","1호선","193546.96391","445980.59742","노량진","9호선","194772.14573","446018.79684","사당","2호선","198357.16308","441910.92604","흑석","9호선","196775.24845","445528.65941","사당","2호선","198357.16308","441910.92604","신대방삼거리","7호선","193653.1425","444486.41586","총신대입구(이수)","7호선","198319.01918","442850.44807","장승배기","7호선","194550.52485","445008.67178","신대방","2호선","192332.13368","443126.60338","신대방","2호선","192332.13368","443126.60338","신대방","2호선","192332.13368","443126.60338","남성","7호선","197438.41789","442797.6934","총신대입구(이수)","7호선","198319.01918","442850.44807","서울대입구","2호선","195823.46812","442422.4767","서울대입구","2호선","195823.46812","442422.4767","서울대입구","2호선","195823.46812","442422.4767","신림","2호선","193755.45065","442763.69124","서울대입구","2호선","195823.46812","442422.4767","서울대입구","2호선","195823.46812","442422.4767","신림","2호선","193755.45065","442763.69124","봉천","2호선","194853.04977","442575.77732","신림","2호선","193755.45065","442763.69124","신림","2호선","193755.45065","442763.69124","봉천","2호선","194853.04977","442575.77732","서울대입구","2호선","195823.46812","442422.4767","신림","2호선","193755.45065","442763.69124","서울대입구","2호선","195823.46812","442422.4767","신림","2호선","193755.45065","442763.69124","봉천","2호선","194853.04977","442575.77732","신림","2호선","193755.45065","442763.69124","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","영등포","1호선","191864.2","446224.8","영등포","1호선","191864.2","446224.8","영등포","1호선","191864.2","446224.8","신길","5호선","192523.91181","446467.44874","영등포","1호선","191864.2","446224.8","영등포구청","2호선","190864.23212","447375.88055","영등포시장","5호선","191618.00596","447040.378","영등포구청","5호선","190745.6","447196.5","당산","2호선","191395.51084","448401.73335","당산","2호선","191395.51084","448401.73335","당산","9호선","191369.47707","448254.72357","영등포구청","5호선","190745.6","447196.5","영등포구청","5호선","190745.6","447196.5","영등포구청","5호선","190745.6","447196.5","영등포구청","5호선","190745.6","447196.5","영등포구청","5호선","190745.6","447196.5","영등포구청","5호선","190745.6","447196.5","영등포구청","5호선","190745.6","447196.5","영등포시장","5호선","191618.00596","447040.378","영등포","1호선","191864.2","446224.8","구로디지털단지","2호선","191263.53334","442897.02719","신길","1호선","192736.8","446374.7","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","영등포","1호선","191864.2","446224.8","영등포시장","5호선","191618.00596","447040.378","영등포시장","5호선","191618.00596","447040.378","신길","5호선","192523.91181","446467.44874"
