Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
520	0.0145	0.628	0.325	0.133
521	0.0144	0.628	0.324	0.133
522	0.0142	0.628	0.325	0.133
523	0.0141	0.628	0.324	0.133
524	0.0148	0.628	0.324	0.133
525	0.0145	0.628	0.324	0.133
526	0.0143	0.628	0.324	0.133
527	0.0145	0.628	0.325	0.133
528	0.0145	0.628	0.325	0.133
529	0.0145	0.628	0.325	0.133
530	0.015	0.628	0.325	0.133
531	0.0148	0.627	0.325	0.132
532	0.015	0.627	0.325	0.132
533	0.0152	0.627	0.325	0.132
534	0.0148	0.627	0.324	0.133
535	0.0152	0.627	0.325	0.132
536	0.0152	0.627	0.325	0.132
537	0.0152	0.628	0.325	0.132
538	0.0152	0.627	0.324	0.132
539	0.0147	0.627	0.325	0.132
540	0.0144	0.627	0.325	0.132
541	0.0144	0.627	0.325	0.132
542	0.0145	0.627	0.325	0.132
543	0.0143	0.627	0.325	0.132
544	0.0143	0.628	0.324	0.132
545	0.0146	0.627	0.325	0.132
546	0.0144	0.626	0.325	0.132
547	0.0143	0.627	0.325	0.132
548	0.0142	0.627	0.325	0.132
549	0.0143	0.627	0.325	0.132
550	0.0142	0.626	0.325	0.132
551	0.0145	0.627	0.325	0.133
552	0.0145	0.627	0.324	0.132
553	0.0143	0.628	0.324	0.132
554	0.0143	0.627	0.324	0.132
555	0.0142	0.627	0.324	0.132
556	0.0143	0.627	0.324	0.132
557	0.0141	0.627	0.325	0.132
558	0.0141	0.627	0.324	0.132
559	0.0143	0.627	0.325	0.132
560	0.0146	0.627	0.325	0.132
561	0.0142	0.627	0.325	0.132
562	0.014	0.627	0.325	0.132
563	0.0143	0.627	0.325	0.132
564	0.0142	0.627	0.325	0.132
565	0.014	0.627	0.325	0.132
566	0.0142	0.627	0.325	0.132
567	0.0142	0.627	0.325	0.132
568	0.0141	0.627	0.325	0.132
569	0.0142	0.626	0.325	0.132
570	0.0142	0.627	0.325	0.132
571	0.0138	0.627	0.325	0.132
572	0.0141	0.627	0.324	0.132
573	0.0143	0.626	0.325	0.132
574	0.0142	0.626	0.325	0.132
575	0.0145	0.626	0.324	0.132
576	0.0142	0.626	0.325	0.132
577	0.0143	0.626	0.325	0.132
578	0.0144	0.626	0.325	0.132
579	0.0142	0.626	0.325	0.132
580	0.0145	0.626	0.325	0.132
581	0.0146	0.626	0.325	0.132
582	0.0142	0.626	0.325	0.132
583	0.014	0.626	0.325	0.132
584	0.0143	0.626	0.325	0.132
585	0.0144	0.626	0.324	0.132
586	0.014	0.626	0.325	0.132
587	0.0141	0.626	0.325	0.132
588	0.014	0.626	0.325	0.132
589	0.0141	0.626	0.324	0.132
590	0.0141	0.626	0.325	0.132
591	0.0142	0.626	0.325	0.132
592	0.0139	0.626	0.325	0.132
593	0.0141	0.626	0.324	0.132
594	0.0138	0.626	0.325	0.132
595	0.0139	0.625	0.324	0.132
596	0.0139	0.625	0.325	0.132
597	0.0138	0.626	0.325	0.132
598	0.0137	0.626	0.325	0.131
599	0.0144	0.626	0.325	0.132
600	0.0143	0.625	0.325	0.131
601	0.0139	0.626	0.325	0.132
602	0.0139	0.626	0.324	0.132
603	0.014	0.625	0.324	0.132
604	0.0142	0.626	0.324	0.131
605	0.0141	0.626	0.324	0.131
606	0.0142	0.626	0.325	0.131
607	0.0138	0.626	0.325	0.132
608	0.0142	0.625	0.325	0.132
609	0.0143	0.626	0.325	0.132
610	0.0141	0.626	0.325	0.132
611	0.0138	0.626	0.324	0.132
612	0.0139	0.626	0.325	0.132
613	0.0139	0.626	0.325	0.132
614	0.0138	0.625	0.325	0.132
615	0.0135	0.625	0.325	0.131
616	0.0136	0.626	0.324	0.132
617	0.0141	0.626	0.324	0.132
618	0.0138	0.626	0.325	0.132
619	0.0139	0.626	0.325	0.131
620	0.0138	0.626	0.324	0.132
621	0.0135	0.626	0.324	0.131
622	0.0139	0.625	0.325	0.132
623	0.0143	0.625	0.325	0.131
624	0.0142	0.625	0.325	0.131
625	0.0142	0.625	0.325	0.131
626	0.0144	0.625	0.325	0.131
627	0.0143	0.625	0.325	0.131
628	0.0145	0.625	0.325	0.131
629	0.0144	0.625	0.324	0.131
630	0.0143	0.625	0.325	0.131
631	0.0145	0.624	0.325	0.131
632	0.014	0.625	0.325	0.131
633	0.014	0.624	0.325	0.131
634	0.0143	0.625	0.325	0.131
635	0.0142	0.625	0.325	0.131
636	0.0141	0.625	0.325	0.131
637	0.0142	0.625	0.324	0.131
638	0.0143	0.625	0.325	0.131
639	0.0143	0.625	0.325	0.131
640	0.0141	0.625	0.325	0.131
641	0.0139	0.625	0.325	0.131
642	0.0138	0.625	0.325	0.131
643	0.0137	0.625	0.325	0.131
644	0.0138	0.625	0.325	0.131
645	0.014	0.624	0.325	0.131
646	0.0136	0.625	0.325	0.131
647	0.0137	0.625	0.325	0.131
648	0.0134	0.624	0.325	0.131
649	0.0136	0.624	0.325	0.131
650	0.0137	0.625	0.325	0.131
651	0.0137	0.623	0.325	0.131
652	0.0138	0.624	0.325	0.131
653	0.0141	0.624	0.325	0.131
654	0.0139	0.624	0.325	0.131
655	0.0137	0.624	0.324	0.131
656	0.0133	0.624	0.325	0.131
657	0.0135	0.624	0.325	0.131
658	0.0137	0.624	0.325	0.131
659	0.0134	0.624	0.325	0.131
660	0.0137	0.624	0.325	0.131
661	0.0138	0.625	0.324	0.131
662	0.0141	0.624	0.324	0.131
663	0.0138	0.624	0.324	0.131
664	0.0141	0.624	0.324	0.131
665	0.014	0.625	0.324	0.131
666	0.0132	0.624	0.325	0.131
667	0.0132	0.624	0.325	0.131
668	0.0136	0.624	0.325	0.13
669	0.014	0.624	0.324	0.131
670	0.0142	0.624	0.325	0.131
671	0.014	0.624	0.325	0.131
672	0.014	0.623	0.325	0.13
673	0.0139	0.624	0.325	0.13
674	0.0137	0.624	0.325	0.13
675	0.0134	0.624	0.325	0.131
676	0.0132	0.623	0.325	0.131
677	0.0136	0.624	0.325	0.131
678	0.0137	0.624	0.325	0.131
679	0.0137	0.623	0.325	0.13
680	0.0136	0.623	0.325	0.13
681	0.0139	0.624	0.325	0.131
682	0.0138	0.624	0.325	0.131
683	0.0137	0.624	0.325	0.131
684	0.0136	0.624	0.325	0.131
685	0.0136	0.624	0.325	0.131
686	0.0133	0.624	0.325	0.131
687	0.0134	0.624	0.325	0.131
688	0.0134	0.624	0.325	0.131
689	0.0134	0.623	0.325	0.131
690	0.0135	0.623	0.325	0.131
691	0.0136	0.623	0.325	0.13
692	0.0136	0.623	0.325	0.131
693	0.0134	0.623	0.325	0.13
694	0.0133	0.623	0.325	0.131
695	0.0136	0.623	0.325	0.13
696	0.0134	0.623	0.325	0.13
697	0.0135	0.623	0.325	0.13
698	0.0135	0.623	0.325	0.13
699	0.0132	0.623	0.324	0.13
700	0.0138	0.623	0.324	0.13
701	0.0133	0.623	0.325	0.13
702	0.0133	0.623	0.325	0.13
703	0.0133	0.623	0.325	0.13
704	0.0135	0.623	0.325	0.13
705	0.0131	0.623	0.325	0.13
706	0.0132	0.623	0.325	0.13
707	0.013	0.623	0.325	0.13
708	0.0128	0.623	0.325	0.13
709	0.0128	0.623	0.325	0.13
710	0.013	0.623	0.325	0.13
711	0.0129	0.623	0.325	0.13
712	0.0127	0.623	0.325	0.13
713	0.0129	0.623	0.325	0.13
714	0.0132	0.622	0.325	0.13
715	0.0129	0.623	0.325	0.13
716	0.0132	0.623	0.325	0.13
717	0.013	0.622	0.325	0.13
718	0.0131	0.623	0.325	0.13
719	0.0132	0.623	0.325	0.13
720	0.0132	0.622	0.325	0.13
721	0.0132	0.622	0.325	0.13
722	0.0128	0.623	0.325	0.13
723	0.013	0.622	0.326	0.13
724	0.0131	0.622	0.325	0.13
725	0.0132	0.622	0.325	0.13
726	0.013	0.622	0.325	0.13
727	0.0133	0.622	0.325	0.13
728	0.0132	0.622	0.325	0.13
729	0.0131	0.622	0.325	0.13
730	0.0131	0.622	0.325	0.13
731	0.0131	0.622	0.325	0.13
732	0.0131	0.622	0.325	0.13
733	0.0133	0.622	0.325	0.13
734	0.0132	0.622	0.325	0.13
735	0.0135	0.622	0.325	0.13
