Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
1	0.507	0.27	0.171	0.0692
2	0.509	0.253	0.182	0.0627
3	0.511	0.249	0.182	0.0593
4	0.515	0.249	0.181	0.0579
5	0.513	0.245	0.183	0.0559
6	0.512	0.242	0.183	0.0547
7	0.511	0.241	0.184	0.0544
8	0.51	0.241	0.184	0.0542
9	0.51	0.24	0.184	0.0539
10	0.508	0.24	0.184	0.0536
11	0.508	0.24	0.184	0.0535
12	0.508	0.24	0.184	0.0538
13	0.508	0.24	0.184	0.0538
14	0.507	0.24	0.185	0.0536
15	0.506	0.24	0.185	0.0537
16	0.504	0.24	0.185	0.0537
17	0.504	0.24	0.184	0.0537
18	0.504	0.24	0.185	0.0536
19	0.503	0.24	0.185	0.0536
20	0.502	0.24	0.185	0.0536
21	0.501	0.24	0.184	0.0538
22	0.5	0.24	0.185	0.0537
23	0.499	0.24	0.185	0.0538
24	0.498	0.24	0.185	0.0538
25	0.498	0.24	0.185	0.0538
26	0.497	0.24	0.185	0.0536
27	0.496	0.239	0.185	0.0535
28	0.495	0.239	0.185	0.0536
29	0.495	0.239	0.185	0.0537
30	0.494	0.239	0.185	0.0536
31	0.493	0.239	0.185	0.0535
32	0.492	0.24	0.185	0.0537
33	0.492	0.24	0.185	0.0536
34	0.491	0.239	0.185	0.0536
35	0.49	0.239	0.185	0.0537
36	0.489	0.239	0.185	0.0538
37	0.489	0.239	0.185	0.0538
38	0.488	0.239	0.185	0.054
39	0.487	0.239	0.185	0.0538
40	0.487	0.239	0.185	0.0537
41	0.486	0.239	0.185	0.0537
42	0.485	0.238	0.185	0.0537
43	0.484	0.239	0.185	0.0537
44	0.484	0.238	0.185	0.0536
45	0.483	0.239	0.185	0.0537
46	0.483	0.239	0.185	0.0537
47	0.482	0.239	0.185	0.0538
48	0.481	0.239	0.185	0.0538
49	0.481	0.239	0.185	0.054
50	0.48	0.239	0.185	0.0539
51	0.479	0.239	0.185	0.054
52	0.479	0.239	0.185	0.0541
53	0.478	0.239	0.185	0.054
54	0.478	0.239	0.185	0.0541
55	0.477	0.239	0.185	0.054
56	0.476	0.239	0.185	0.0541
57	0.476	0.239	0.185	0.0541
58	0.475	0.239	0.185	0.0541
59	0.475	0.239	0.185	0.054
60	0.475	0.238	0.185	0.0539
61	0.474	0.238	0.185	0.054
62	0.473	0.238	0.185	0.054
63	0.473	0.238	0.185	0.0538
64	0.473	0.238	0.185	0.0538
65	0.472	0.238	0.185	0.054
66	0.472	0.238	0.185	0.054
67	0.471	0.238	0.185	0.0538
68	0.471	0.238	0.185	0.0538
69	0.47	0.238	0.185	0.0539
70	0.47	0.238	0.185	0.0539
71	0.47	0.239	0.185	0.054
72	0.469	0.239	0.185	0.0541
73	0.469	0.238	0.185	0.0538
74	0.468	0.238	0.185	0.0537
75	0.467	0.238	0.185	0.0537
76	0.467	0.238	0.185	0.0539
77	0.467	0.238	0.185	0.0539
78	0.466	0.238	0.185	0.0539
79	0.465	0.238	0.185	0.0539
80	0.465	0.239	0.184	0.0539
81	0.465	0.238	0.185	0.0538
82	0.464	0.238	0.184	0.0538
83	0.463	0.238	0.184	0.0539
84	0.463	0.239	0.184	0.0539
85	0.462	0.239	0.184	0.0538
86	0.461	0.239	0.184	0.0539
87	0.461	0.239	0.184	0.0539
88	0.46	0.239	0.184	0.0539
89	0.46	0.239	0.184	0.0539
90	0.459	0.239	0.184	0.054
91	0.458	0.239	0.184	0.054
92	0.458	0.239	0.184	0.054
93	0.457	0.239	0.184	0.054
94	0.457	0.238	0.184	0.0539
95	0.457	0.239	0.184	0.0539
96	0.456	0.239	0.184	0.0539
97	0.455	0.239	0.184	0.0539
98	0.455	0.239	0.184	0.0539
99	0.454	0.239	0.184	0.0539
100	0.453	0.238	0.184	0.0538
101	0.453	0.239	0.184	0.0538
102	0.453	0.239	0.184	0.0539
103	0.452	0.239	0.184	0.054
104	0.452	0.239	0.184	0.0539
105	0.452	0.239	0.184	0.0538
106	0.451	0.239	0.184	0.0537
107	0.45	0.239	0.183	0.0538
108	0.45	0.239	0.183	0.0538
109	0.449	0.239	0.183	0.054
110	0.449	0.239	0.183	0.054
111	0.449	0.239	0.183	0.0539
112	0.448	0.239	0.183	0.054
113	0.447	0.239	0.183	0.054
114	0.447	0.239	0.183	0.054
115	0.446	0.239	0.183	0.0541
116	0.446	0.239	0.183	0.054
117	0.446	0.239	0.183	0.0539
118	0.446	0.239	0.183	0.054
119	0.445	0.239	0.183	0.0539
120	0.445	0.239	0.183	0.0539
121	0.444	0.239	0.183	0.054
122	0.443	0.239	0.183	0.054
123	0.443	0.239	0.183	0.054
124	0.443	0.239	0.183	0.0541
125	0.442	0.239	0.182	0.0541
126	0.442	0.239	0.182	0.0541
127	0.441	0.239	0.182	0.054
128	0.44	0.239	0.182	0.0542
129	0.44	0.239	0.182	0.0542
130	0.439	0.24	0.182	0.0541
131	0.439	0.239	0.182	0.054
132	0.439	0.239	0.182	0.054
133	0.438	0.24	0.182	0.0541
134	0.438	0.24	0.182	0.0542
135	0.437	0.24	0.182	0.0541
136	0.437	0.24	0.182	0.0542
137	0.436	0.24	0.181	0.0542
138	0.436	0.24	0.181	0.0543
139	0.436	0.24	0.181	0.0543
140	0.436	0.24	0.182	0.0542
141	0.435	0.24	0.181	0.0542
142	0.434	0.24	0.181	0.0542
143	0.434	0.24	0.181	0.0541
144	0.434	0.24	0.181	0.0541
145	0.433	0.24	0.181	0.0542
146	0.433	0.24	0.181	0.0543
147	0.432	0.24	0.181	0.0542
148	0.432	0.24	0.181	0.0544
149	0.431	0.24	0.181	0.0543
150	0.431	0.24	0.181	0.0544
151	0.43	0.24	0.181	0.0543
152	0.43	0.24	0.18	0.0544
153	0.429	0.24	0.181	0.0542
154	0.429	0.24	0.18	0.0542
155	0.429	0.24	0.18	0.0542
156	0.428	0.24	0.18	0.0543
157	0.428	0.24	0.18	0.0544
158	0.427	0.24	0.18	0.0543
159	0.427	0.24	0.18	0.0543
160	0.426	0.24	0.18	0.0545
161	0.426	0.24	0.18	0.0544
162	0.426	0.24	0.18	0.0544
163	0.425	0.24	0.18	0.0545
164	0.425	0.24	0.18	0.0545
165	0.424	0.24	0.18	0.0546
166	0.424	0.241	0.179	0.0547
167	0.423	0.241	0.179	0.0548
168	0.423	0.241	0.179	0.0547
169	0.422	0.241	0.179	0.0546
170	0.422	0.241	0.179	0.0545
171	0.422	0.241	0.179	0.0546
172	0.421	0.24	0.179	0.0546
173	0.421	0.24	0.179	0.0546
174	0.421	0.24	0.179	0.0545
175	0.42	0.241	0.179	0.0546
176	0.42	0.24	0.179	0.0545
177	0.42	0.24	0.179	0.0545
178	0.419	0.24	0.179	0.0545
179	0.419	0.24	0.179	0.0545
180	0.419	0.24	0.179	0.0546
181	0.418	0.24	0.179	0.0545
182	0.418	0.24	0.179	0.0545
183	0.418	0.24	0.179	0.0544
184	0.417	0.24	0.179	0.0544
185	0.417	0.241	0.178	0.0545
186	0.416	0.24	0.178	0.0545
187	0.416	0.241	0.178	0.0547
188	0.416	0.241	0.178	0.0547
189	0.415	0.241	0.178	0.0547
190	0.415	0.241	0.178	0.0546
191	0.415	0.24	0.178	0.0546
192	0.415	0.24	0.178	0.0546
193	0.414	0.241	0.178	0.0547
194	0.413	0.241	0.178	0.0548
195	0.413	0.241	0.178	0.0548
196	0.413	0.241	0.178	0.0548
197	0.413	0.241	0.178	0.0548
198	0.413	0.24	0.178	0.0547
199	0.412	0.241	0.178	0.0548
200	0.412	0.241	0.177	0.0548
201	0.411	0.24	0.177	0.0547
202	0.411	0.24	0.178	0.0547
203	0.411	0.24	0.177	0.0547
204	0.411	0.24	0.177	0.0547
205	0.411	0.24	0.177	0.0547
206	0.41	0.24	0.177	0.0546
207	0.41	0.24	0.177	0.0546
208	0.41	0.24	0.177	0.0546
209	0.409	0.24	0.177	0.0546
210	0.409	0.24	0.177	0.0546
211	0.409	0.24	0.177	0.0547
212	0.408	0.24	0.177	0.0547
213	0.408	0.24	0.177	0.0547
214	0.408	0.24	0.177	0.0548
215	0.407	0.24	0.177	0.0548
216	0.407	0.24	0.177	0.0548
217	0.407	0.241	0.177	0.0549
218	0.406	0.24	0.176	0.055
219	0.406	0.24	0.176	0.0549
220	0.406	0.24	0.177	0.0548
221	0.405	0.24	0.176	0.0549
222	0.405	0.24	0.176	0.0549
223	0.405	0.24	0.176	0.055
224	0.405	0.24	0.176	0.055
225	0.404	0.24	0.176	0.055
226	0.404	0.24	0.176	0.0551
227	0.403	0.24	0.176	0.0552
228	0.403	0.24	0.176	0.0551
229	0.403	0.24	0.176	0.0552
230	0.403	0.24	0.176	0.0551
231	0.402	0.24	0.176	0.0552
232	0.402	0.24	0.176	0.0552
233	0.402	0.24	0.176	0.0553
234	0.401	0.24	0.176	0.0554
235	0.401	0.24	0.175	0.0554
236	0.401	0.241	0.175	0.0554
237	0.401	0.24	0.175	0.0552
238	0.401	0.24	0.175	0.0552
239	0.4	0.24	0.175	0.0552
240	0.4	0.24	0.175	0.0552
241	0.4	0.24	0.175	0.0553
242	0.399	0.24	0.175	0.0553
243	0.399	0.24	0.175	0.0553
244	0.399	0.24	0.175	0.0553
245	0.398	0.24	0.175	0.0554
246	0.398	0.24	0.175	0.0554
247	0.397	0.24	0.175	0.0555
248	0.397	0.24	0.175	0.0555
249	0.397	0.24	0.175	0.0554
250	0.397	0.24	0.175	0.0554
251	0.397	0.24	0.175	0.0554
252	0.397	0.24	0.175	0.0555
253	0.396	0.24	0.175	0.0556
254	0.396	0.24	0.175	0.0556
255	0.396	0.24	0.175	0.0555
256	0.395	0.24	0.174	0.0556
257	0.395	0.24	0.174	0.0557
258	0.395	0.24	0.174	0.0556
259	0.394	0.24	0.174	0.0557
260	0.394	0.24	0.174	0.0557
261	0.394	0.24	0.174	0.0557
262	0.394	0.24	0.174	0.0557
263	0.393	0.24	0.174	0.0556
264	0.393	0.24	0.174	0.0557
265	0.393	0.24	0.174	0.0558
266	0.393	0.24	0.174	0.0557
267	0.393	0.24	0.174	0.0556
268	0.392	0.24	0.174	0.0556
269	0.392	0.24	0.174	0.0557
270	0.392	0.24	0.174	0.0557
271	0.391	0.24	0.174	0.0558
272	0.391	0.24	0.173	0.0559
273	0.391	0.24	0.173	0.0559
274	0.39	0.24	0.173	0.0559
275	0.39	0.24	0.173	0.056
276	0.39	0.24	0.173	0.0559
277	0.39	0.24	0.173	0.056
278	0.389	0.24	0.173	0.056
279	0.389	0.24	0.173	0.056
280	0.389	0.24	0.173	0.056
281	0.388	0.24	0.173	0.0561
282	0.388	0.24	0.173	0.056
283	0.388	0.24	0.173	0.0562
284	0.388	0.24	0.173	0.0562
285	0.388	0.24	0.173	0.0562
286	0.387	0.24	0.173	0.0561
287	0.387	0.24	0.173	0.0562
288	0.387	0.24	0.173	0.0561
289	0.387	0.239	0.173	0.0561
290	0.386	0.24	0.173	0.0562
291	0.386	0.239	0.173	0.0562
292	0.386	0.239	0.173	0.0561
293	0.385	0.239	0.172	0.0563
294	0.385	0.239	0.173	0.0562
295	0.385	0.239	0.172	0.0562
296	0.385	0.239	0.172	0.0563
297	0.384	0.239	0.172	0.0562
298	0.384	0.239	0.172	0.0563
299	0.384	0.239	0.172	0.0563
300	0.384	0.239	0.172	0.0562
301	0.384	0.239	0.172	0.0563
302	0.383	0.239	0.172	0.0564
303	0.383	0.239	0.172	0.0563
304	0.382	0.239	0.172	0.0565
305	0.382	0.239	0.172	0.0565
306	0.382	0.239	0.172	0.0564
307	0.382	0.239	0.172	0.0565
308	0.382	0.239	0.172	0.0564
309	0.382	0.239	0.172	0.0563
310	0.381	0.239	0.172	0.0564
311	0.381	0.239	0.172	0.0563
312	0.381	0.239	0.172	0.0564
313	0.38	0.239	0.172	0.0564
314	0.38	0.239	0.172	0.0564
315	0.38	0.239	0.172	0.0563
316	0.38	0.239	0.171	0.0564
317	0.38	0.239	0.171	0.0564
318	0.38	0.239	0.171	0.0563
319	0.38	0.239	0.171	0.0564
320	0.379	0.239	0.171	0.0565
321	0.379	0.239	0.171	0.0565
322	0.379	0.239	0.171	0.0564
323	0.379	0.239	0.171	0.0565
324	0.378	0.239	0.171	0.0566
325	0.378	0.239	0.171	0.0566
326	0.378	0.239	0.171	0.0566
327	0.378	0.239	0.171	0.0566
328	0.377	0.239	0.171	0.0566
329	0.377	0.239	0.171	0.0566
330	0.377	0.239	0.171	0.0566
331	0.377	0.239	0.171	0.0566
332	0.376	0.239	0.171	0.0567
333	0.376	0.239	0.171	0.0567
334	0.376	0.239	0.17	0.0568
335	0.376	0.239	0.17	0.0566
336	0.376	0.239	0.17	0.0567
337	0.375	0.239	0.17	0.0567
338	0.375	0.238	0.17	0.0567
339	0.375	0.238	0.17	0.0567
340	0.375	0.238	0.17	0.0568
341	0.375	0.238	0.17	0.0567
342	0.374	0.238	0.17	0.0568
343	0.374	0.238	0.17	0.0568
344	0.374	0.238	0.17	0.0568
345	0.374	0.238	0.17	0.0568
346	0.373	0.238	0.17	0.0568
347	0.373	0.238	0.17	0.0568
348	0.373	0.238	0.17	0.0568
349	0.373	0.238	0.17	0.0569
350	0.373	0.238	0.17	0.0569
351	0.373	0.238	0.17	0.0569
352	0.373	0.238	0.17	0.0569
353	0.372	0.238	0.17	0.057
354	0.372	0.238	0.17	0.057
355	0.372	0.238	0.17	0.057
356	0.372	0.238	0.17	0.0569
357	0.371	0.238	0.17	0.0569
358	0.371	0.238	0.17	0.0569
359	0.371	0.238	0.17	0.0569
360	0.371	0.238	0.17	0.0569
361	0.371	0.238	0.169	0.057
362	0.371	0.238	0.169	0.057
363	0.37	0.238	0.169	0.0569
364	0.37	0.238	0.169	0.057
365	0.37	0.238	0.169	0.057
366	0.37	0.238	0.169	0.0571
367	0.37	0.238	0.169	0.0571
368	0.37	0.238	0.169	0.0571
369	0.369	0.238	0.169	0.0571
370	0.369	0.238	0.169	0.0571
371	0.369	0.238	0.169	0.0571
372	0.369	0.238	0.169	0.0571
373	0.368	0.238	0.169	0.0571
374	0.368	0.238	0.169	0.0571
375	0.368	0.238	0.169	0.0572
376	0.368	0.238	0.169	0.0572
377	0.368	0.238	0.169	0.0572
378	0.368	0.237	0.169	0.0572
379	0.367	0.237	0.169	0.0572
380	0.367	0.237	0.169	0.0572
381	0.367	0.237	0.169	0.0572
382	0.367	0.237	0.169	0.0573
383	0.367	0.237	0.169	0.0573
384	0.366	0.237	0.169	0.0574
385	0.366	0.237	0.168	0.0574
386	0.366	0.237	0.168	0.0574
387	0.366	0.237	0.168	0.0573
388	0.365	0.237	0.168	0.0573
389	0.365	0.237	0.168	0.0573
390	0.365	0.237	0.168	0.0573
391	0.365	0.237	0.168	0.0573
392	0.365	0.237	0.168	0.0574
393	0.365	0.237	0.168	0.0573
394	0.364	0.237	0.168	0.0574
395	0.364	0.237	0.168	0.0574
396	0.364	0.237	0.168	0.0575
397	0.364	0.237	0.168	0.0575
398	0.364	0.237	0.168	0.0575
399	0.364	0.237	0.168	0.0575
400	0.363	0.237	0.168	0.0575
401	0.363	0.237	0.168	0.0575
402	0.363	0.237	0.168	0.0576
403	0.363	0.237	0.168	0.0576
404	0.363	0.237	0.168	0.0576
405	0.362	0.237	0.168	0.0576
406	0.362	0.237	0.168	0.0576
407	0.362	0.237	0.168	0.0576
408	0.362	0.237	0.168	0.0576
409	0.362	0.237	0.167	0.0576
410	0.362	0.237	0.167	0.0576
411	0.362	0.237	0.167	0.0576
412	0.361	0.237	0.167	0.0577
413	0.361	0.237	0.167	0.0576
414	0.361	0.237	0.167	0.0577
415	0.361	0.237	0.167	0.0577
416	0.36	0.236	0.167	0.0576
417	0.36	0.237	0.167	0.0577
418	0.36	0.237	0.167	0.0577
419	0.36	0.237	0.167	0.0578
420	0.36	0.236	0.167	0.0577
421	0.36	0.236	0.167	0.0577
422	0.36	0.237	0.167	0.0578
423	0.359	0.236	0.167	0.0578
424	0.359	0.237	0.167	0.0578
425	0.359	0.236	0.167	0.0579
426	0.359	0.236	0.167	0.0579
427	0.359	0.236	0.167	0.0579
428	0.359	0.236	0.167	0.0579
429	0.359	0.236	0.167	0.0578
430	0.358	0.236	0.167	0.0579
431	0.358	0.236	0.167	0.0578
432	0.358	0.236	0.167	0.0579
433	0.358	0.236	0.167	0.0579
434	0.357	0.236	0.167	0.058
435	0.358	0.236	0.167	0.0579
436	0.357	0.236	0.167	0.0579
437	0.357	0.236	0.166	0.0579
438	0.357	0.236	0.166	0.058
439	0.357	0.236	0.166	0.0579
