Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
314	0.41	0.269	0.138	0.0501
315	0.41	0.268	0.138	0.05
316	0.411	0.268	0.138	0.05
317	0.41	0.268	0.138	0.05
318	0.41	0.269	0.138	0.0501
319	0.41	0.268	0.138	0.05
320	0.41	0.269	0.138	0.0501
321	0.409	0.268	0.138	0.05
322	0.409	0.269	0.138	0.0501
323	0.409	0.268	0.138	0.05
324	0.409	0.268	0.138	0.0501
325	0.409	0.269	0.138	0.0501
326	0.408	0.269	0.138	0.05
327	0.408	0.269	0.138	0.05
328	0.408	0.269	0.138	0.05
329	0.408	0.268	0.138	0.05
330	0.408	0.269	0.138	0.05
331	0.408	0.268	0.138	0.0501
332	0.407	0.268	0.138	0.0501
333	0.407	0.268	0.138	0.05
334	0.407	0.269	0.138	0.05
335	0.407	0.269	0.138	0.0501
336	0.407	0.268	0.138	0.05
337	0.407	0.268	0.138	0.05
338	0.406	0.268	0.138	0.0501
339	0.406	0.268	0.138	0.05
340	0.406	0.268	0.138	0.05
341	0.406	0.268	0.137	0.05
342	0.406	0.268	0.137	0.05
343	0.405	0.268	0.137	0.0499
344	0.405	0.269	0.137	0.0501
345	0.405	0.269	0.137	0.0501
346	0.405	0.269	0.137	0.0501
347	0.405	0.268	0.137	0.0501
348	0.404	0.268	0.137	0.05
349	0.404	0.269	0.137	0.0501
350	0.404	0.268	0.137	0.0501
351	0.404	0.269	0.137	0.0501
352	0.403	0.269	0.137	0.05
353	0.404	0.268	0.137	0.05
354	0.403	0.268	0.137	0.0501
355	0.403	0.268	0.137	0.0501
356	0.403	0.269	0.137	0.0501
357	0.403	0.268	0.137	0.05
358	0.402	0.268	0.137	0.05
359	0.402	0.269	0.137	0.0501
360	0.402	0.269	0.137	0.0501
361	0.402	0.269	0.137	0.0501
362	0.402	0.269	0.137	0.0501
363	0.401	0.269	0.137	0.0502
364	0.401	0.269	0.137	0.0501
365	0.401	0.269	0.137	0.0501
366	0.402	0.269	0.137	0.0501
367	0.401	0.269	0.137	0.0501
368	0.4	0.269	0.136	0.0502
369	0.4	0.269	0.137	0.05
370	0.4	0.269	0.136	0.0501
371	0.4	0.269	0.136	0.0501
372	0.4	0.269	0.136	0.0501
373	0.4	0.269	0.136	0.0501
374	0.4	0.268	0.136	0.0501
375	0.399	0.269	0.136	0.0502
376	0.399	0.269	0.136	0.0503
377	0.399	0.268	0.136	0.0502
378	0.399	0.268	0.136	0.0502
379	0.399	0.269	0.136	0.0502
380	0.399	0.268	0.136	0.0501
381	0.398	0.269	0.136	0.0502
382	0.398	0.269	0.136	0.0502
383	0.398	0.269	0.136	0.0502
384	0.398	0.269	0.136	0.0502
385	0.398	0.269	0.136	0.0502
386	0.398	0.269	0.136	0.0502
387	0.398	0.269	0.136	0.0502
388	0.397	0.269	0.136	0.0502
389	0.397	0.269	0.136	0.0502
