Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
377	0.39	0.243	0.169	0.0575
378	0.39	0.243	0.169	0.0576
379	0.39	0.243	0.169	0.0576
380	0.39	0.243	0.169	0.0575
381	0.39	0.243	0.169	0.0575
382	0.389	0.243	0.169	0.0576
383	0.39	0.243	0.169	0.0576
384	0.39	0.243	0.169	0.0575
385	0.389	0.243	0.169	0.0576
386	0.389	0.243	0.169	0.0576
387	0.389	0.243	0.169	0.0576
388	0.389	0.244	0.169	0.0576
389	0.389	0.243	0.169	0.0576
390	0.389	0.243	0.169	0.0576
391	0.388	0.243	0.169	0.0576
392	0.388	0.243	0.169	0.0577
393	0.388	0.243	0.169	0.0576
394	0.388	0.243	0.169	0.0577
395	0.388	0.243	0.168	0.0577
396	0.388	0.243	0.168	0.0577
397	0.388	0.243	0.168	0.0577
398	0.387	0.244	0.168	0.0578
399	0.387	0.243	0.168	0.0578
400	0.387	0.243	0.168	0.0577
401	0.387	0.243	0.168	0.0578
402	0.387	0.243	0.168	0.0578
403	0.387	0.244	0.168	0.0577
404	0.387	0.243	0.168	0.0577
405	0.387	0.244	0.168	0.0577
406	0.387	0.243	0.168	0.0577
407	0.387	0.244	0.168	0.0577
408	0.386	0.243	0.168	0.0577
409	0.386	0.243	0.168	0.0577
410	0.386	0.244	0.168	0.0578
411	0.386	0.244	0.168	0.0578
412	0.386	0.244	0.168	0.0578
413	0.386	0.244	0.168	0.0578
414	0.385	0.244	0.168	0.0579
415	0.385	0.243	0.168	0.0578
416	0.385	0.243	0.168	0.0577
417	0.385	0.243	0.168	0.0577
418	0.385	0.243	0.168	0.0578
419	0.385	0.243	0.168	0.0579
420	0.385	0.243	0.168	0.0578
421	0.385	0.243	0.168	0.0579
422	0.385	0.243	0.168	0.0578
423	0.384	0.243	0.168	0.0579
424	0.384	0.243	0.168	0.0579
425	0.384	0.243	0.168	0.0579
426	0.384	0.243	0.168	0.0579
427	0.384	0.243	0.168	0.0578
428	0.384	0.243	0.168	0.0578
429	0.384	0.243	0.168	0.0578
430	0.384	0.243	0.168	0.0578
431	0.384	0.243	0.167	0.0578
432	0.383	0.243	0.168	0.0578
433	0.383	0.243	0.167	0.0578
434	0.383	0.243	0.167	0.0579
435	0.383	0.243	0.167	0.0578
436	0.382	0.243	0.167	0.0579
437	0.382	0.243	0.167	0.0578
438	0.382	0.243	0.167	0.0578
439	0.382	0.243	0.167	0.0579
440	0.382	0.243	0.167	0.0579
441	0.382	0.243	0.167	0.0579
442	0.382	0.243	0.167	0.0579
443	0.382	0.243	0.167	0.0579
444	0.382	0.243	0.167	0.0579
445	0.382	0.243	0.167	0.0579
446	0.381	0.243	0.167	0.058
447	0.381	0.243	0.167	0.0579
448	0.381	0.243	0.167	0.058
449	0.381	0.243	0.167	0.058
450	0.381	0.243	0.167	0.0579
451	0.381	0.243	0.167	0.0579
452	0.381	0.243	0.167	0.0579
453	0.381	0.243	0.167	0.0579
454	0.381	0.243	0.167	0.0578
455	0.381	0.243	0.167	0.0579
