Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
74	-0.0104	0.482	0.716	0.235
75	-0.00976	0.482	0.716	0.235
76	-0.00977	0.482	0.717	0.234
77	-0.0105	0.481	0.717	0.233
78	-0.0105	0.481	0.717	0.234
79	-0.0106	0.481	0.718	0.234
80	-0.011	0.48	0.719	0.233
81	-0.0109	0.479	0.72	0.232
82	-0.0111	0.479	0.72	0.232
83	-0.0112	0.479	0.72	0.232
84	-0.0105	0.479	0.72	0.233
85	-0.0107	0.479	0.721	0.233
86	-0.0112	0.478	0.721	0.232
87	-0.0109	0.479	0.72	0.233
88	-0.011	0.478	0.722	0.232
89	-0.0112	0.478	0.721	0.232
90	-0.0116	0.478	0.721	0.233
91	-0.011	0.479	0.721	0.233
92	-0.0109	0.479	0.721	0.234
93	-0.0105	0.478	0.722	0.233
94	-0.0104	0.478	0.722	0.232
95	-0.0103	0.477	0.723	0.232
96	-0.0104	0.477	0.723	0.232
97	-0.0108	0.476	0.723	0.232
98	-0.0113	0.476	0.724	0.232
99	-0.0112	0.475	0.725	0.231
100	-0.0106	0.475	0.726	0.231
101	-0.0111	0.475	0.725	0.231
102	-0.011	0.475	0.725	0.231
103	-0.0111	0.475	0.726	0.231
104	-0.0111	0.474	0.726	0.231
105	-0.0109	0.475	0.726	0.231
106	-0.0106	0.473	0.727	0.231
107	-0.0108	0.473	0.727	0.231
108	-0.0111	0.473	0.727	0.23
109	-0.0111	0.473	0.728	0.23
110	-0.0109	0.474	0.727	0.231
111	-0.0107	0.474	0.727	0.231
112	-0.0109	0.472	0.728	0.23
113	-0.0105	0.473	0.728	0.231
114	-0.0103	0.473	0.728	0.231
115	-0.0104	0.472	0.728	0.23
116	-0.0104	0.472	0.729	0.23
117	-0.01	0.472	0.729	0.23
118	-0.0108	0.472	0.729	0.23
119	-0.011	0.472	0.729	0.23
120	-0.0102	0.472	0.729	0.23
121	-0.00901	0.471	0.73	0.229
122	-0.00958	0.471	0.73	0.23
123	-0.00963	0.471	0.731	0.229
124	-0.00962	0.469	0.732	0.228
125	-0.0103	0.469	0.732	0.228
126	-0.0111	0.468	0.732	0.228
127	-0.011	0.469	0.732	0.228
128	-0.0107	0.469	0.732	0.228
129	-0.0116	0.469	0.733	0.229
130	-0.0116	0.468	0.734	0.228
131	-0.0112	0.468	0.733	0.228
132	-0.0123	0.467	0.734	0.228
133	-0.0119	0.467	0.734	0.228
134	-0.0108	0.467	0.735	0.228
135	-0.0111	0.466	0.735	0.228
136	-0.0116	0.465	0.736	0.227
137	-0.0111	0.465	0.736	0.227
138	-0.0114	0.465	0.736	0.226
139	-0.0118	0.464	0.737	0.226
140	-0.0119	0.465	0.737	0.226
141	-0.0114	0.464	0.737	0.226
142	-0.0114	0.464	0.737	0.227
143	-0.0117	0.466	0.736	0.228
144	-0.0118	0.464	0.737	0.227
145	-0.0118	0.463	0.738	0.226
146	-0.0116	0.464	0.737	0.227
147	-0.0122	0.464	0.738	0.227
148	-0.0127	0.463	0.738	0.226
149	-0.0125	0.462	0.739	0.226
150	-0.0125	0.463	0.739	0.226
151	-0.0116	0.463	0.739	0.227
152	-0.0117	0.462	0.739	0.226
153	-0.0116	0.462	0.74	0.226
154	-0.0113	0.461	0.74	0.226
155	-0.0115	0.462	0.74	0.227
156	-0.0116	0.462	0.74	0.226
157	-0.0124	0.461	0.741	0.226
158	-0.0127	0.461	0.741	0.226
159	-0.0126	0.46	0.742	0.226
160	-0.0119	0.459	0.743	0.224
161	-0.0118	0.459	0.742	0.225
162	-0.0113	0.46	0.742	0.226
163	-0.0116	0.459	0.742	0.225
164	-0.0116	0.459	0.742	0.225
165	-0.0118	0.46	0.742	0.226
166	-0.0117	0.458	0.743	0.225
167	-0.0112	0.459	0.742	0.226
168	-0.0114	0.46	0.742	0.226
169	-0.0117	0.458	0.744	0.224
170	-0.0115	0.459	0.743	0.225
171	-0.0116	0.458	0.743	0.225
172	-0.0113	0.456	0.745	0.223
173	-0.0113	0.457	0.744	0.224
174	-0.0115	0.457	0.745	0.224
175	-0.0115	0.456	0.745	0.223
176	-0.0107	0.456	0.745	0.223
177	-0.0101	0.456	0.746	0.223
178	-0.0106	0.455	0.746	0.223
179	-0.0114	0.455	0.746	0.224
180	-0.0112	0.455	0.746	0.224
181	-0.0111	0.454	0.746	0.223
182	-0.0115	0.455	0.746	0.223
183	-0.0119	0.455	0.746	0.223
184	-0.012	0.454	0.746	0.223
185	-0.0116	0.455	0.746	0.224
186	-0.0109	0.455	0.747	0.224
187	-0.0106	0.453	0.747	0.223
188	-0.0109	0.453	0.748	0.223
189	-0.0112	0.453	0.748	0.223
190	-0.011	0.453	0.748	0.223
191	-0.0107	0.453	0.748	0.223
192	-0.0111	0.454	0.748	0.224
193	-0.0113	0.453	0.749	0.223
194	-0.0112	0.452	0.749	0.223
195	-0.0111	0.452	0.749	0.223
196	-0.0109	0.452	0.749	0.223
197	-0.0108	0.452	0.749	0.223
198	-0.011	0.452	0.75	0.223
199	-0.0112	0.451	0.75	0.223
200	-0.0109	0.451	0.75	0.223
201	-0.0114	0.452	0.749	0.224
202	-0.011	0.451	0.75	0.223
203	-0.0112	0.451	0.751	0.223
204	-0.0103	0.451	0.751	0.223
205	-0.0105	0.451	0.751	0.223
206	-0.0104	0.451	0.751	0.223
207	-0.0101	0.451	0.751	0.223
208	-0.0105	0.45	0.751	0.223
209	-0.0104	0.449	0.752	0.222
210	-0.00995	0.45	0.752	0.223
211	-0.00995	0.449	0.752	0.222
212	-0.0097	0.449	0.752	0.222
213	-0.0102	0.449	0.752	0.222
214	-0.0104	0.449	0.752	0.222
215	-0.0103	0.448	0.753	0.221
216	-0.0109	0.448	0.753	0.222
217	-0.0104	0.447	0.754	0.221
218	-0.00993	0.447	0.754	0.22
219	-0.01	0.447	0.754	0.221
220	-0.00944	0.446	0.754	0.221
221	-0.00904	0.446	0.755	0.22
222	-0.00932	0.447	0.755	0.221
223	-0.00944	0.446	0.755	0.221
224	-0.00924	0.445	0.755	0.22
225	-0.00889	0.446	0.755	0.221
226	-0.00901	0.445	0.756	0.22
227	-0.00937	0.443	0.757	0.219
228	-0.00981	0.444	0.757	0.22
229	-0.00961	0.443	0.757	0.219
230	-0.00955	0.444	0.757	0.22
231	-0.00983	0.444	0.757	0.22
232	-0.00944	0.443	0.757	0.22
233	-0.0097	0.444	0.757	0.22
234	-0.00964	0.444	0.757	0.22
235	-0.00932	0.443	0.757	0.22
236	-0.00913	0.443	0.758	0.219
237	-0.00918	0.444	0.757	0.22
238	-0.00921	0.443	0.758	0.22
239	-0.00888	0.443	0.757	0.22
240	-0.00904	0.444	0.758	0.22
241	-0.00956	0.442	0.758	0.22
242	-0.0094	0.442	0.759	0.219
243	-0.00824	0.442	0.759	0.22
244	-0.00844	0.441	0.76	0.219
245	-0.00912	0.44	0.76	0.218
246	-0.00921	0.441	0.76	0.219
247	-0.00956	0.44	0.76	0.218
248	-0.00932	0.44	0.761	0.219
249	-0.00859	0.44	0.761	0.219
250	-0.0086	0.439	0.761	0.218
251	-0.00892	0.439	0.761	0.219
252	-0.00926	0.44	0.761	0.219
253	-0.0093	0.44	0.761	0.22
254	-0.00975	0.44	0.761	0.22
255	-0.0094	0.44	0.761	0.22
256	-0.00882	0.439	0.761	0.219
257	-0.00875	0.439	0.761	0.22
258	-0.00899	0.44	0.761	0.22
259	-0.00894	0.439	0.762	0.219
260	-0.00942	0.438	0.763	0.218
261	-0.00902	0.439	0.762	0.219
262	-0.00911	0.438	0.762	0.219
263	-0.00879	0.438	0.763	0.219
264	-0.00845	0.438	0.762	0.219
265	-0.00885	0.438	0.763	0.219
266	-0.00899	0.437	0.763	0.219
267	-0.00856	0.438	0.763	0.219
268	-0.00826	0.437	0.763	0.219
269	-0.00811	0.437	0.764	0.218
270	-0.00821	0.437	0.763	0.219
271	-0.00874	0.436	0.764	0.218
272	-0.00936	0.435	0.765	0.218
273	-0.00905	0.437	0.764	0.219
274	-0.00885	0.436	0.764	0.218
275	-0.00901	0.436	0.764	0.218
276	-0.00927	0.437	0.764	0.219
277	-0.00951	0.436	0.764	0.219
278	-0.00988	0.436	0.764	0.219
279	-0.00947	0.436	0.764	0.219
280	-0.00967	0.435	0.765	0.219
281	-0.0101	0.435	0.765	0.218
282	-0.00972	0.435	0.765	0.219
283	-0.00992	0.436	0.765	0.219
284	-0.00953	0.434	0.766	0.218
285	-0.00925	0.435	0.766	0.218
286	-0.00893	0.434	0.766	0.218
287	-0.0087	0.434	0.766	0.218
288	-0.00906	0.434	0.766	0.218
289	-0.00908	0.433	0.766	0.218
290	-0.00895	0.433	0.766	0.218
291	-0.00876	0.433	0.766	0.218
292	-0.00904	0.433	0.766	0.218
293	-0.00881	0.433	0.767	0.217
294	-0.00873	0.433	0.767	0.218
295	-0.00907	0.433	0.767	0.218
296	-0.00941	0.433	0.767	0.218
297	-0.00878	0.433	0.767	0.218
298	-0.00862	0.432	0.768	0.217
299	-0.00815	0.431	0.768	0.217
300	-0.00871	0.432	0.768	0.218
301	-0.00899	0.431	0.768	0.217
302	-0.00918	0.431	0.768	0.217
303	-0.00825	0.431	0.768	0.217
304	-0.00803	0.431	0.769	0.217
305	-0.00788	0.43	0.769	0.216
306	-0.00808	0.43	0.769	0.217
307	-0.00797	0.43	0.769	0.217
308	-0.00829	0.43	0.769	0.216
309	-0.00831	0.43	0.769	0.217
310	-0.00815	0.43	0.769	0.217
311	-0.00807	0.43	0.769	0.217
312	-0.00834	0.429	0.77	0.216
313	-0.00801	0.429	0.77	0.217
314	-0.00792	0.43	0.769	0.217
315	-0.00755	0.43	0.769	0.217
316	-0.00792	0.43	0.77	0.217
317	-0.00758	0.43	0.769	0.218
318	-0.00755	0.431	0.769	0.218
319	-0.00773	0.429	0.77	0.217
320	-0.0077	0.429	0.77	0.217
321	-0.00776	0.429	0.77	0.217
322	-0.00758	0.429	0.771	0.216
323	-0.00765	0.429	0.77	0.217
324	-0.00774	0.429	0.77	0.217
325	-0.00786	0.428	0.771	0.216
326	-0.0076	0.428	0.771	0.216
327	-0.00785	0.428	0.771	0.217
328	-0.00815	0.428	0.771	0.217
329	-0.00814	0.427	0.772	0.216
330	-0.00815	0.428	0.771	0.216
331	-0.00818	0.427	0.772	0.216
332	-0.00761	0.427	0.772	0.217
333	-0.0079	0.427	0.772	0.216
334	-0.0078	0.427	0.772	0.217
335	-0.0073	0.427	0.772	0.216
336	-0.00725	0.428	0.772	0.217
337	-0.00704	0.428	0.772	0.217
338	-0.00723	0.427	0.772	0.217
339	-0.00734	0.426	0.773	0.216
340	-0.00658	0.427	0.772	0.216
341	-0.00666	0.427	0.772	0.217
342	-0.0069	0.426	0.772	0.216
343	-0.00696	0.426	0.773	0.216
344	-0.00705	0.426	0.773	0.216
345	-0.00755	0.426	0.773	0.216
346	-0.00745	0.426	0.773	0.216
347	-0.00732	0.426	0.773	0.216
348	-0.00734	0.426	0.773	0.216
349	-0.00718	0.426	0.773	0.216
350	-0.00772	0.426	0.773	0.215
351	-0.00751	0.426	0.773	0.216
352	-0.00786	0.425	0.774	0.215
353	-0.00789	0.425	0.774	0.215
354	-0.0077	0.424	0.774	0.215
355	-0.00788	0.424	0.774	0.215
356	-0.00785	0.424	0.774	0.215
357	-0.00807	0.424	0.775	0.215
358	-0.0077	0.424	0.775	0.214
359	-0.00706	0.423	0.775	0.214
360	-0.00734	0.424	0.775	0.215
361	-0.00749	0.423	0.775	0.215
362	-0.00775	0.423	0.775	0.215
363	-0.00748	0.423	0.776	0.214
364	-0.00764	0.423	0.776	0.215
365	-0.00769	0.423	0.776	0.215
366	-0.00787	0.422	0.776	0.214
367	-0.00789	0.423	0.775	0.215
368	-0.00771	0.422	0.776	0.214
369	-0.00725	0.423	0.775	0.215
370	-0.00731	0.422	0.776	0.213
371	-0.00748	0.422	0.776	0.213
372	-0.00756	0.421	0.777	0.213
373	-0.00777	0.421	0.777	0.214
374	-0.00745	0.421	0.777	0.214
375	-0.00719	0.421	0.777	0.214
376	-0.00707	0.421	0.777	0.213
377	-0.00711	0.42	0.777	0.213
378	-0.00694	0.421	0.777	0.214
379	-0.00655	0.421	0.777	0.214
380	-0.00674	0.421	0.777	0.214
381	-0.00708	0.42	0.778	0.214
382	-0.00706	0.42	0.778	0.214
383	-0.00744	0.42	0.778	0.213
384	-0.00742	0.42	0.778	0.213
385	-0.00732	0.42	0.778	0.214
386	-0.00737	0.42	0.778	0.214
387	-0.00708	0.42	0.778	0.214
388	-0.00719	0.42	0.778	0.213
389	-0.00725	0.42	0.778	0.214
390	-0.00703	0.42	0.778	0.214
391	-0.00727	0.419	0.778	0.213
392	-0.00744	0.419	0.779	0.213
393	-0.00695	0.419	0.779	0.213
394	-0.007	0.419	0.779	0.213
395	-0.00686	0.418	0.779	0.213
396	-0.00658	0.419	0.778	0.214
397	-0.00673	0.419	0.779	0.214
398	-0.00646	0.419	0.779	0.214
399	-0.00662	0.418	0.779	0.213
400	-0.00627	0.419	0.779	0.214
401	-0.00675	0.419	0.779	0.213
402	-0.00695	0.418	0.779	0.213
403	-0.00703	0.419	0.779	0.214
404	-0.00701	0.419	0.779	0.214
405	-0.0065	0.419	0.779	0.214
406	-0.00625	0.419	0.779	0.214
407	-0.00639	0.418	0.779	0.214
408	-0.00598	0.418	0.779	0.213
409	-0.00646	0.418	0.78	0.213
410	-0.00671	0.418	0.779	0.213
411	-0.00674	0.417	0.78	0.213
412	-0.00688	0.417	0.78	0.213
413	-0.00727	0.416	0.78	0.212
414	-0.00761	0.415	0.781	0.212
415	-0.00798	0.415	0.781	0.211
416	-0.0077	0.416	0.781	0.212
417	-0.00708	0.416	0.781	0.212
418	-0.00739	0.416	0.781	0.212
419	-0.00747	0.416	0.78	0.213
420	-0.0075	0.416	0.781	0.213
421	-0.00702	0.416	0.781	0.212
422	-0.00708	0.416	0.781	0.212
423	-0.00748	0.416	0.781	0.212
424	-0.00709	0.415	0.781	0.212
425	-0.00704	0.415	0.782	0.211
426	-0.00732	0.415	0.781	0.212
427	-0.00722	0.415	0.782	0.212
428	-0.00714	0.415	0.781	0.212
429	-0.00707	0.416	0.781	0.213
430	-0.00743	0.415	0.781	0.213
431	-0.00734	0.416	0.781	0.213
432	-0.00737	0.416	0.781	0.213
433	-0.00741	0.415	0.781	0.213
434	-0.00729	0.415	0.782	0.212
435	-0.00702	0.415	0.781	0.213
436	-0.00706	0.415	0.782	0.212
437	-0.00706	0.414	0.782	0.212
438	-0.00706	0.415	0.781	0.213
439	-0.00733	0.415	0.782	0.212
440	-0.00723	0.414	0.782	0.212
441	-0.00749	0.414	0.782	0.212
442	-0.00774	0.414	0.783	0.212
443	-0.00777	0.414	0.783	0.212
444	-0.00751	0.414	0.783	0.212
445	-0.00713	0.413	0.783	0.211
446	-0.00752	0.412	0.783	0.211
447	-0.00756	0.413	0.783	0.211
448	-0.00777	0.412	0.784	0.21
449	-0.008	0.412	0.784	0.211
450	-0.00782	0.412	0.784	0.211
451	-0.00764	0.413	0.784	0.211
452	-0.00743	0.412	0.784	0.211
453	-0.0076	0.413	0.783	0.211
454	-0.00769	0.413	0.783	0.211
455	-0.00753	0.412	0.784	0.211
456	-0.00731	0.412	0.784	0.211
457	-0.00698	0.412	0.784	0.211
458	-0.00706	0.412	0.784	0.211
459	-0.00726	0.412	0.784	0.211
460	-0.00702	0.412	0.784	0.211
461	-0.00694	0.411	0.785	0.21
462	-0.00638	0.412	0.784	0.211
463	-0.00665	0.412	0.784	0.211
464	-0.00653	0.411	0.785	0.211
465	-0.00662	0.411	0.785	0.21
466	-0.00645	0.41	0.785	0.21
467	-0.00665	0.41	0.786	0.21
468	-0.00708	0.41	0.786	0.21
469	-0.00695	0.41	0.786	0.21
470	-0.00704	0.41	0.786	0.209
471	-0.0071	0.41	0.786	0.209
472	-0.00726	0.409	0.786	0.209
473	-0.00722	0.409	0.786	0.209
474	-0.00752	0.409	0.786	0.209
475	-0.00732	0.409	0.786	0.209
476	-0.00748	0.409	0.786	0.209
477	-0.00722	0.409	0.786	0.209
478	-0.00712	0.409	0.786	0.209
479	-0.0071	0.408	0.787	0.209
480	-0.00749	0.408	0.787	0.209
481	-0.00785	0.409	0.787	0.21
482	-0.00767	0.408	0.787	0.209
483	-0.00772	0.409	0.787	0.209
484	-0.00804	0.409	0.787	0.209
485	-0.0083	0.408	0.787	0.209
486	-0.00793	0.408	0.787	0.209
487	-0.00779	0.408	0.787	0.209
488	-0.00755	0.408	0.787	0.209
489	-0.00732	0.408	0.787	0.209
490	-0.00763	0.408	0.787	0.209
491	-0.00775	0.408	0.787	0.209
492	-0.00759	0.408	0.787	0.209
493	-0.00801	0.408	0.787	0.209
494	-0.00778	0.407	0.788	0.209
495	-0.00778	0.407	0.788	0.209
496	-0.00785	0.407	0.788	0.209
497	-0.00766	0.407	0.788	0.209
498	-0.00795	0.407	0.788	0.209
499	-0.00759	0.407	0.788	0.208
500	-0.00786	0.406	0.789	0.208
501	-0.00758	0.406	0.789	0.208
502	-0.0072	0.406	0.788	0.208
503	-0.00742	0.405	0.789	0.207
504	-0.00734	0.406	0.789	0.208
505	-0.00739	0.406	0.789	0.208
506	-0.00763	0.406	0.789	0.208
507	-0.00785	0.406	0.789	0.208
508	-0.00763	0.405	0.789	0.208
509	-0.00739	0.405	0.789	0.208
510	-0.00745	0.405	0.79	0.207
511	-0.00764	0.405	0.79	0.207
512	-0.00774	0.405	0.79	0.208
513	-0.00766	0.405	0.789	0.208
514	-0.00757	0.405	0.789	0.208
515	-0.00754	0.404	0.79	0.207
516	-0.00733	0.405	0.79	0.208
517	-0.00714	0.405	0.79	0.207
518	-0.00749	0.405	0.79	0.207
519	-0.00762	0.405	0.79	0.208
520	-0.00785	0.405	0.79	0.207
521	-0.00783	0.404	0.79	0.207
522	-0.00788	0.405	0.79	0.208
523	-0.00806	0.404	0.79	0.207
524	-0.00805	0.403	0.79	0.207
525	-0.00757	0.404	0.791	0.207
526	-0.00765	0.404	0.79	0.207
527	-0.00759	0.404	0.79	0.207
528	-0.00764	0.404	0.79	0.207
529	-0.00764	0.403	0.791	0.207
530	-0.00777	0.403	0.791	0.207
531	-0.00762	0.404	0.79	0.208
532	-0.00786	0.403	0.791	0.207
533	-0.00803	0.403	0.791	0.207
534	-0.00819	0.403	0.791	0.207
535	-0.00834	0.403	0.791	0.208
536	-0.00816	0.403	0.791	0.207
537	-0.00811	0.403	0.791	0.207
538	-0.00775	0.403	0.791	0.207
539	-0.00768	0.402	0.791	0.207
540	-0.00758	0.403	0.791	0.207
541	-0.00771	0.402	0.792	0.206
542	-0.00749	0.402	0.792	0.206
543	-0.00758	0.402	0.792	0.207
544	-0.0074	0.402	0.792	0.207
545	-0.00787	0.402	0.792	0.207
546	-0.00818	0.402	0.792	0.207
547	-0.00817	0.402	0.792	0.207
548	-0.00877	0.401	0.792	0.207
549	-0.00861	0.402	0.792	0.207
550	-0.00844	0.402	0.792	0.207
551	-0.0081	0.402	0.792	0.207
552	-0.00825	0.402	0.792	0.207
553	-0.00829	0.401	0.793	0.206
554	-0.00817	0.4	0.793	0.206
555	-0.00811	0.401	0.793	0.207
556	-0.0086	0.401	0.793	0.207
557	-0.00839	0.4	0.793	0.206
558	-0.00835	0.401	0.793	0.206
559	-0.00844	0.4	0.793	0.206
560	-0.00822	0.4	0.794	0.206
561	-0.00811	0.4	0.794	0.206
562	-0.00822	0.4	0.794	0.206
563	-0.00828	0.399	0.794	0.205
564	-0.008	0.4	0.794	0.206
565	-0.00788	0.4	0.794	0.205
566	-0.00786	0.4	0.794	0.205
567	-0.00763	0.399	0.794	0.205
568	-0.00771	0.399	0.795	0.205
569	-0.00785	0.399	0.794	0.205
570	-0.00739	0.399	0.794	0.205
571	-0.00731	0.399	0.794	0.205
572	-0.00706	0.399	0.794	0.205
573	-0.00712	0.399	0.794	0.205
574	-0.00728	0.399	0.794	0.205
575	-0.00778	0.399	0.794	0.205
576	-0.00748	0.399	0.794	0.205
577	-0.00746	0.399	0.794	0.205
578	-0.00723	0.399	0.794	0.205
579	-0.00743	0.399	0.794	0.206
580	-0.00788	0.398	0.795	0.205
581	-0.0076	0.398	0.795	0.205
582	-0.00759	0.399	0.794	0.205
583	-0.00792	0.399	0.794	0.205
584	-0.00804	0.399	0.794	0.205
585	-0.008	0.399	0.794	0.205
586	-0.00819	0.398	0.795	0.205
587	-0.00834	0.398	0.795	0.204
588	-0.00832	0.398	0.795	0.205
589	-0.00825	0.397	0.795	0.204
590	-0.00831	0.398	0.795	0.204
591	-0.00808	0.398	0.795	0.204
592	-0.00759	0.397	0.795	0.204
593	-0.0074	0.397	0.796	0.204
594	-0.00751	0.398	0.795	0.205
595	-0.00783	0.397	0.796	0.204
596	-0.00757	0.397	0.796	0.204
597	-0.00745	0.398	0.795	0.205
598	-0.00785	0.397	0.795	0.204
599	-0.00816	0.397	0.795	0.204
600	-0.0082	0.397	0.795	0.204
601	-0.00847	0.397	0.796	0.204
602	-0.00836	0.397	0.796	0.204
603	-0.00856	0.397	0.796	0.204
604	-0.00843	0.396	0.796	0.204
605	-0.00835	0.396	0.796	0.203
606	-0.0083	0.397	0.796	0.204
607	-0.00828	0.396	0.796	0.204
608	-0.00832	0.396	0.796	0.203
609	-0.0083	0.396	0.797	0.203
610	-0.00807	0.395	0.797	0.203
611	-0.0083	0.396	0.796	0.204
612	-0.00811	0.396	0.796	0.204
613	-0.00826	0.395	0.797	0.203
614	-0.00834	0.395	0.797	0.203
615	-0.0081	0.396	0.797	0.204
616	-0.00788	0.396	0.796	0.204
617	-0.00815	0.395	0.797	0.203
618	-0.00843	0.395	0.797	0.203
619	-0.0084	0.395	0.797	0.203
620	-0.00858	0.395	0.797	0.203
621	-0.00807	0.395	0.797	0.203
622	-0.00815	0.395	0.797	0.204
623	-0.00793	0.394	0.798	0.203
624	-0.00792	0.394	0.798	0.202
625	-0.00806	0.394	0.798	0.202
626	-0.00838	0.394	0.798	0.202
627	-0.0084	0.394	0.798	0.202
628	-0.00877	0.393	0.798	0.202
629	-0.00873	0.393	0.798	0.202
630	-0.0085	0.393	0.798	0.202
631	-0.0089	0.393	0.799	0.201
632	-0.00858	0.392	0.799	0.201
633	-0.00894	0.393	0.798	0.202
634	-0.00895	0.392	0.799	0.201
635	-0.00881	0.392	0.799	0.201
636	-0.009	0.393	0.799	0.202
637	-0.009	0.392	0.799	0.201
638	-0.009	0.392	0.799	0.201
639	-0.00909	0.392	0.799	0.202
640	-0.00903	0.392	0.799	0.201
641	-0.00886	0.392	0.799	0.201
642	-0.00872	0.392	0.8	0.201
643	-0.00874	0.392	0.8	0.201
644	-0.00872	0.391	0.8	0.201
645	-0.0084	0.392	0.799	0.201
646	-0.00839	0.391	0.8	0.201
647	-0.00847	0.391	0.8	0.201
648	-0.00834	0.391	0.8	0.201
649	-0.00847	0.391	0.8	0.201
650	-0.00841	0.391	0.8	0.201
651	-0.00883	0.392	0.8	0.201
652	-0.00889	0.391	0.8	0.201
653	-0.00907	0.392	0.8	0.201
654	-0.00871	0.392	0.8	0.202
655	-0.00863	0.392	0.8	0.201
656	-0.0085	0.391	0.8	0.201
657	-0.00858	0.392	0.8	0.202
658	-0.00864	0.391	0.8	0.201
659	-0.00862	0.392	0.8	0.202
660	-0.00828	0.392	0.8	0.202
661	-0.00856	0.392	0.8	0.202
662	-0.00862	0.391	0.8	0.202
663	-0.00889	0.391	0.8	0.201
664	-0.0088	0.39	0.801	0.2
665	-0.0087	0.39	0.801	0.2
666	-0.00846	0.39	0.801	0.2
667	-0.00825	0.389	0.801	0.2
668	-0.00844	0.389	0.801	0.2
669	-0.00847	0.39	0.801	0.201
670	-0.00882	0.39	0.801	0.201
671	-0.0091	0.39	0.801	0.201
672	-0.0089	0.39	0.801	0.2
673	-0.00886	0.389	0.801	0.2
674	-0.00883	0.389	0.802	0.2
675	-0.00909	0.39	0.801	0.201
676	-0.00897	0.389	0.801	0.2
677	-0.00911	0.389	0.801	0.2
678	-0.00908	0.39	0.801	0.2
679	-0.00851	0.389	0.802	0.2
680	-0.00853	0.389	0.802	0.2
681	-0.00862	0.389	0.802	0.2
682	-0.00872	0.389	0.802	0.2
683	-0.00885	0.389	0.802	0.2
684	-0.00894	0.389	0.802	0.2
685	-0.00892	0.389	0.802	0.2
686	-0.00906	0.389	0.802	0.2
687	-0.00889	0.389	0.802	0.2
688	-0.00889	0.389	0.802	0.2
689	-0.00907	0.389	0.802	0.2
690	-0.00876	0.389	0.802	0.2
691	-0.00886	0.388	0.802	0.2
692	-0.00876	0.388	0.803	0.2
693	-0.00868	0.388	0.803	0.2
694	-0.00876	0.388	0.803	0.2
695	-0.00881	0.388	0.803	0.2
696	-0.00876	0.388	0.803	0.2
697	-0.00848	0.387	0.803	0.199
