Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
172	0.435	0.266	0.144	0.0506
173	0.434	0.266	0.144	0.0507
174	0.435	0.266	0.144	0.0507
175	0.434	0.266	0.144	0.0507
176	0.434	0.266	0.144	0.0508
177	0.434	0.266	0.144	0.0508
178	0.434	0.266	0.144	0.0508
179	0.433	0.266	0.143	0.0507
180	0.433	0.266	0.143	0.0508
181	0.432	0.267	0.143	0.0508
182	0.432	0.267	0.143	0.0508
183	0.432	0.266	0.143	0.0508
184	0.432	0.266	0.143	0.0507
185	0.431	0.267	0.143	0.0507
186	0.431	0.267	0.143	0.0507
187	0.431	0.267	0.143	0.0507
188	0.431	0.267	0.143	0.0506
189	0.431	0.267	0.143	0.0508
190	0.431	0.267	0.143	0.0507
191	0.43	0.267	0.143	0.0507
192	0.43	0.267	0.143	0.0508
193	0.43	0.267	0.143	0.0507
194	0.43	0.267	0.143	0.0507
195	0.429	0.267	0.143	0.0508
196	0.429	0.267	0.143	0.0508
197	0.429	0.267	0.142	0.0508
198	0.428	0.267	0.142	0.0508
199	0.428	0.267	0.142	0.0508
200	0.428	0.267	0.142	0.0508
201	0.427	0.267	0.142	0.0508
202	0.427	0.267	0.142	0.0508
203	0.427	0.267	0.142	0.0508
204	0.427	0.267	0.142	0.0509
205	0.427	0.267	0.142	0.0509
206	0.427	0.267	0.142	0.0509
207	0.426	0.267	0.142	0.0509
208	0.426	0.267	0.142	0.0509
209	0.426	0.267	0.142	0.0508
210	0.425	0.267	0.142	0.0508
211	0.425	0.267	0.142	0.0509
212	0.425	0.267	0.142	0.0509
213	0.425	0.267	0.142	0.0509
214	0.424	0.267	0.142	0.0511
215	0.424	0.267	0.142	0.051
216	0.424	0.267	0.142	0.051
217	0.423	0.267	0.142	0.051
218	0.423	0.267	0.142	0.0509
219	0.423	0.267	0.141	0.051
220	0.423	0.267	0.141	0.051
221	0.423	0.267	0.141	0.051
222	0.422	0.267	0.141	0.051
223	0.422	0.267	0.141	0.0511
224	0.422	0.267	0.141	0.051
225	0.422	0.267	0.141	0.0511
226	0.422	0.268	0.141	0.0511
227	0.421	0.268	0.141	0.0512
228	0.421	0.268	0.141	0.0512
229	0.421	0.267	0.141	0.051
230	0.421	0.267	0.141	0.0511
231	0.42	0.268	0.141	0.0511
232	0.42	0.267	0.141	0.0511
233	0.42	0.267	0.141	0.051
234	0.42	0.268	0.141	0.0512
235	0.419	0.267	0.141	0.0511
236	0.419	0.267	0.141	0.0511
237	0.419	0.268	0.141	0.0512
238	0.419	0.268	0.141	0.0512
239	0.419	0.267	0.141	0.051
240	0.418	0.268	0.141	0.0511
241	0.419	0.267	0.141	0.0511
242	0.418	0.267	0.141	0.0511
243	0.418	0.268	0.141	0.0511
244	0.418	0.268	0.141	0.0512
245	0.417	0.267	0.14	0.0511
246	0.417	0.268	0.14	0.0512
247	0.417	0.267	0.14	0.0511
248	0.417	0.267	0.14	0.0512
249	0.417	0.267	0.14	0.0512
250	0.416	0.268	0.14	0.0512
251	0.416	0.268	0.14	0.0513
252	0.416	0.268	0.14	0.0513
253	0.416	0.268	0.14	0.0512
254	0.415	0.267	0.14	0.0513
255	0.415	0.268	0.14	0.0513
256	0.415	0.268	0.14	0.0513
257	0.415	0.268	0.14	0.0513
258	0.415	0.268	0.14	0.0513
259	0.414	0.268	0.14	0.0513
260	0.414	0.268	0.14	0.0513
261	0.414	0.267	0.14	0.0513
262	0.414	0.267	0.14	0.0513
263	0.413	0.268	0.14	0.0513
264	0.413	0.268	0.14	0.0513
265	0.413	0.267	0.14	0.0513
266	0.413	0.268	0.14	0.0513
267	0.412	0.268	0.14	0.0514
268	0.412	0.268	0.14	0.0514
269	0.412	0.268	0.14	0.0513
270	0.412	0.268	0.139	0.0514
271	0.412	0.268	0.139	0.0514
272	0.412	0.268	0.139	0.0514
273	0.411	0.268	0.139	0.0514
274	0.411	0.268	0.139	0.0514
275	0.411	0.267	0.139	0.0514
276	0.41	0.268	0.139	0.0515
277	0.41	0.268	0.139	0.0514
278	0.41	0.268	0.139	0.0514
279	0.41	0.268	0.139	0.0515
280	0.41	0.268	0.139	0.0515
281	0.41	0.268	0.139	0.0515
282	0.409	0.268	0.139	0.0515
283	0.409	0.268	0.139	0.0515
284	0.409	0.268	0.139	0.0515
285	0.408	0.268	0.139	0.0515
286	0.408	0.268	0.139	0.0515
287	0.408	0.268	0.139	0.0515
288	0.408	0.268	0.139	0.0515
289	0.408	0.268	0.139	0.0516
290	0.407	0.268	0.139	0.0515
