Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
437	0.45	0.244	0.16	0.0488
438	0.45	0.244	0.16	0.0487
439	0.45	0.244	0.16	0.0488
440	0.449	0.244	0.16	0.0487
441	0.45	0.244	0.16	0.0488
442	0.45	0.244	0.16	0.0488
443	0.449	0.244	0.16	0.0488
444	0.45	0.244	0.16	0.0487
445	0.451	0.244	0.16	0.0488
446	0.45	0.244	0.16	0.0488
447	0.449	0.244	0.16	0.0488
448	0.45	0.244	0.16	0.0487
449	0.45	0.244	0.16	0.0488
450	0.45	0.244	0.16	0.0488
451	0.451	0.244	0.16	0.0488
452	0.45	0.244	0.16	0.0488
453	0.45	0.244	0.16	0.0489
454	0.45	0.244	0.16	0.0487
455	0.449	0.244	0.16	0.0487
456	0.45	0.244	0.16	0.0488
457	0.45	0.244	0.16	0.0487
458	0.45	0.244	0.16	0.0488
459	0.45	0.244	0.16	0.0487
460	0.45	0.244	0.16	0.0487
461	0.45	0.244	0.16	0.0486
462	0.45	0.244	0.16	0.0487
463	0.45	0.244	0.16	0.0487
464	0.45	0.244	0.16	0.0487
465	0.45	0.244	0.16	0.0487
466	0.451	0.244	0.16	0.0487
467	0.45	0.244	0.16	0.0487
468	0.45	0.244	0.16	0.0486
469	0.451	0.244	0.16	0.0486
470	0.45	0.244	0.16	0.0486
471	0.451	0.244	0.16	0.0486
472	0.451	0.244	0.16	0.0486
473	0.451	0.244	0.16	0.0487
474	0.451	0.244	0.16	0.0486
475	0.45	0.244	0.16	0.0487
476	0.45	0.244	0.16	0.0487
477	0.45	0.244	0.16	0.0487
478	0.451	0.244	0.16	0.0487
479	0.451	0.244	0.16	0.0487
480	0.451	0.244	0.16	0.0488
481	0.452	0.244	0.16	0.0487
482	0.451	0.244	0.16	0.0487
483	0.45	0.244	0.16	0.0487
484	0.451	0.244	0.16	0.0487
485	0.45	0.244	0.16	0.0487
486	0.451	0.244	0.16	0.0486
487	0.452	0.244	0.16	0.0487
488	0.452	0.244	0.16	0.0487
489	0.451	0.244	0.16	0.0487
490	0.452	0.244	0.16	0.0486
491	0.451	0.244	0.16	0.0487
492	0.45	0.244	0.16	0.0486
493	0.451	0.244	0.16	0.0486
494	0.451	0.244	0.16	0.0486
495	0.451	0.244	0.16	0.0486
496	0.451	0.244	0.16	0.0485
497	0.45	0.244	0.16	0.0485
498	0.451	0.244	0.16	0.0485
499	0.452	0.244	0.16	0.0485
500	0.451	0.244	0.16	0.0486
501	0.451	0.244	0.16	0.0486
502	0.452	0.244	0.16	0.0486
503	0.451	0.244	0.16	0.0486
504	0.451	0.244	0.16	0.0486
505	0.452	0.244	0.16	0.0486
506	0.451	0.244	0.16	0.0486
507	0.451	0.244	0.16	0.0486
508	0.452	0.244	0.16	0.0485
509	0.451	0.244	0.16	0.0485
510	0.451	0.244	0.16	0.0485
511	0.452	0.244	0.16	0.0485
512	0.452	0.244	0.16	0.0485
513	0.451	0.244	0.16	0.0485
514	0.452	0.244	0.16	0.0485
515	0.451	0.244	0.16	0.0485
516	0.451	0.244	0.16	0.0486
517	0.452	0.244	0.16	0.0485
518	0.451	0.244	0.16	0.0485
519	0.451	0.244	0.16	0.0485
520	0.452	0.244	0.16	0.0485
521	0.451	0.244	0.16	0.0485
