Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
69	0.00739	0.483	0.715	0.236
70	0.00739	0.484	0.715	0.236
71	0.00735	0.484	0.715	0.236
72	0.00742	0.484	0.715	0.237
73	0.00852	0.483	0.716	0.235
74	0.00821	0.483	0.717	0.235
75	0.00818	0.482	0.717	0.234
76	0.00797	0.483	0.716	0.235
77	0.00708	0.483	0.716	0.235
78	0.00613	0.483	0.717	0.235
79	0.00708	0.483	0.717	0.235
80	0.00693	0.483	0.717	0.235
81	0.00758	0.483	0.717	0.235
82	0.0074	0.483	0.718	0.235
83	0.0068	0.483	0.717	0.235
84	0.00737	0.484	0.717	0.236
85	0.00661	0.483	0.717	0.235
86	0.00729	0.483	0.717	0.236
87	0.00763	0.483	0.718	0.235
88	0.00762	0.483	0.717	0.236
89	0.00765	0.483	0.718	0.236
90	0.00731	0.483	0.717	0.236
91	0.00694	0.484	0.717	0.236
92	0.00749	0.483	0.718	0.235
93	0.00785	0.482	0.718	0.235
94	0.00731	0.482	0.718	0.235
95	0.00714	0.482	0.719	0.235
96	0.00678	0.481	0.719	0.234
97	0.0055	0.481	0.72	0.234
98	0.00623	0.481	0.719	0.235
99	0.00613	0.482	0.72	0.235
100	0.00673	0.481	0.72	0.235
101	0.00733	0.481	0.72	0.235
102	0.00743	0.481	0.72	0.235
103	0.00706	0.482	0.72	0.235
104	0.00689	0.481	0.72	0.234
105	0.00663	0.48	0.721	0.234
106	0.00656	0.48	0.721	0.234
107	0.00707	0.48	0.721	0.234
108	0.00739	0.481	0.721	0.234
109	0.00647	0.481	0.721	0.234
110	0.00592	0.481	0.721	0.235
111	0.00586	0.481	0.721	0.235
112	0.00622	0.481	0.721	0.236
113	0.00581	0.481	0.721	0.236
114	0.00569	0.481	0.721	0.236
115	0.00594	0.481	0.721	0.236
116	0.00635	0.48	0.722	0.236
117	0.00692	0.48	0.722	0.235
118	0.007	0.481	0.722	0.235
119	0.00675	0.48	0.722	0.235
120	0.00753	0.48	0.722	0.235
121	0.00792	0.479	0.723	0.234
122	0.00762	0.48	0.722	0.235
123	0.00769	0.48	0.723	0.235
124	0.0072	0.48	0.723	0.235
125	0.00743	0.48	0.722	0.236
126	0.00676	0.48	0.722	0.236
127	0.00709	0.48	0.723	0.235
128	0.00717	0.48	0.722	0.236
129	0.00665	0.479	0.723	0.235
130	0.00668	0.479	0.723	0.235
131	0.00617	0.479	0.723	0.235
132	0.00606	0.479	0.724	0.235
133	0.00585	0.479	0.724	0.235
134	0.00542	0.48	0.723	0.236
135	0.00581	0.479	0.724	0.236
136	0.00581	0.479	0.724	0.236
137	0.00537	0.479	0.724	0.236
138	0.00602	0.479	0.724	0.236
139	0.00598	0.478	0.724	0.235
140	0.00639	0.478	0.724	0.235
141	0.00656	0.479	0.724	0.236
142	0.00621	0.478	0.725	0.235
143	0.00637	0.478	0.725	0.235
144	0.00691	0.477	0.725	0.235
145	0.00638	0.478	0.725	0.235
146	0.00671	0.478	0.725	0.235
147	0.0069	0.477	0.726	0.235
148	0.00683	0.477	0.725	0.235
149	0.00684	0.477	0.726	0.235
150	0.0068	0.478	0.725	0.236
151	0.00698	0.477	0.726	0.235
152	0.00656	0.478	0.726	0.236
153	0.00653	0.477	0.726	0.235
154	0.00624	0.477	0.726	0.235
155	0.00657	0.477	0.726	0.235
156	0.00684	0.476	0.727	0.235
157	0.00601	0.477	0.727	0.235
158	0.0058	0.476	0.727	0.235
159	0.00603	0.476	0.727	0.235
160	0.00633	0.477	0.726	0.235
161	0.00644	0.477	0.727	0.235
162	0.00633	0.476	0.727	0.235
163	0.00681	0.476	0.727	0.235
164	0.0062	0.476	0.727	0.235
165	0.00625	0.477	0.727	0.236
166	0.00588	0.476	0.727	0.235
167	0.00557	0.477	0.726	0.237
168	0.00624	0.476	0.727	0.236
169	0.00621	0.476	0.727	0.235
170	0.00599	0.476	0.728	0.235
171	0.00532	0.476	0.728	0.235
172	0.006	0.476	0.728	0.235
173	0.0068	0.476	0.728	0.235
174	0.00692	0.475	0.729	0.235
175	0.00693	0.475	0.729	0.235
176	0.00661	0.474	0.729	0.235
177	0.00601	0.475	0.728	0.235
178	0.00576	0.474	0.729	0.235
179	0.00595	0.474	0.729	0.234
180	0.00575	0.474	0.73	0.235
181	0.0071	0.472	0.731	0.234
182	0.00734	0.472	0.731	0.234
183	0.00764	0.472	0.731	0.233
184	0.00738	0.472	0.731	0.233
185	0.00722	0.472	0.731	0.234
186	0.00769	0.472	0.731	0.233
187	0.00724	0.472	0.731	0.234
188	0.00707	0.472	0.731	0.234
189	0.00694	0.472	0.731	0.234
190	0.00664	0.472	0.731	0.233
191	0.00686	0.471	0.731	0.233
192	0.00736	0.472	0.731	0.233
193	0.00781	0.472	0.732	0.234
194	0.00788	0.472	0.732	0.234
195	0.00776	0.471	0.732	0.233
196	0.00807	0.471	0.732	0.233
197	0.00733	0.471	0.732	0.234
198	0.00726	0.471	0.732	0.233
199	0.00758	0.47	0.733	0.233
200	0.00714	0.47	0.733	0.233
201	0.00758	0.47	0.733	0.233
202	0.00663	0.47	0.733	0.233
203	0.00684	0.47	0.733	0.233
204	0.00698	0.47	0.733	0.233
205	0.00669	0.47	0.732	0.233
206	0.00693	0.469	0.733	0.232
207	0.00706	0.469	0.733	0.232
208	0.00701	0.47	0.733	0.233
209	0.00658	0.469	0.733	0.232
210	0.00737	0.469	0.734	0.232
211	0.00699	0.469	0.734	0.232
212	0.00697	0.469	0.734	0.232
213	0.00684	0.469	0.734	0.233
214	0.00687	0.469	0.734	0.233
215	0.00703	0.468	0.734	0.232
216	0.00676	0.469	0.734	0.233
217	0.00662	0.469	0.734	0.233
218	0.00688	0.468	0.735	0.232
219	0.00688	0.468	0.735	0.232
220	0.0067	0.468	0.735	0.232
221	0.00685	0.468	0.735	0.232
222	0.00699	0.467	0.735	0.232
223	0.00684	0.467	0.735	0.232
224	0.00645	0.467	0.735	0.233
225	0.00633	0.467	0.735	0.232
226	0.00686	0.467	0.735	0.233
227	0.00629	0.468	0.735	0.233
228	0.00643	0.467	0.735	0.233
229	0.00633	0.467	0.736	0.232
230	0.0064	0.467	0.736	0.232
231	0.00574	0.467	0.736	0.233
232	0.00569	0.467	0.736	0.233
233	0.00604	0.467	0.736	0.233
234	0.00588	0.467	0.736	0.233
235	0.00576	0.467	0.736	0.233
236	0.00602	0.467	0.736	0.233
237	0.00639	0.466	0.737	0.232
238	0.00582	0.466	0.737	0.232
239	0.00614	0.466	0.737	0.232
240	0.00607	0.466	0.737	0.233
241	0.00553	0.466	0.737	0.233
242	0.0058	0.466	0.737	0.233
243	0.00532	0.466	0.737	0.233
244	0.00519	0.466	0.737	0.232
245	0.00528	0.466	0.737	0.233
246	0.00532	0.466	0.737	0.233
247	0.00518	0.466	0.737	0.233
248	0.00566	0.465	0.738	0.233
249	0.00581	0.465	0.738	0.232
250	0.00598	0.465	0.738	0.232
251	0.00569	0.465	0.738	0.232
252	0.00498	0.465	0.738	0.233
253	0.00479	0.465	0.738	0.233
254	0.00487	0.465	0.738	0.233
255	0.00482	0.465	0.738	0.233
256	0.00543	0.465	0.738	0.233
257	0.00512	0.465	0.738	0.233
258	0.00533	0.465	0.738	0.233
259	0.00525	0.465	0.738	0.233
260	0.00479	0.464	0.739	0.233
261	0.00472	0.464	0.739	0.233
262	0.00491	0.464	0.739	0.232
263	0.00553	0.463	0.739	0.232
264	0.00569	0.463	0.739	0.232
265	0.00566	0.464	0.739	0.233
266	0.00551	0.463	0.739	0.232
267	0.00571	0.462	0.74	0.232
268	0.00627	0.462	0.74	0.232
269	0.00634	0.462	0.74	0.231
270	0.00626	0.462	0.74	0.231
271	0.00607	0.462	0.74	0.232
272	0.00565	0.463	0.74	0.233
273	0.00569	0.462	0.74	0.233
274	0.00565	0.462	0.74	0.232
275	0.00538	0.462	0.74	0.233
276	0.00553	0.461	0.741	0.232
277	0.00618	0.462	0.741	0.232
278	0.00642	0.461	0.741	0.232
279	0.00629	0.462	0.741	0.232
280	0.00642	0.461	0.741	0.232
281	0.00669	0.461	0.741	0.232
282	0.00597	0.461	0.742	0.232
283	0.00597	0.461	0.742	0.232
284	0.00619	0.46	0.742	0.232
285	0.0064	0.46	0.742	0.231
286	0.00669	0.46	0.743	0.231
287	0.0064	0.46	0.743	0.231
288	0.00598	0.46	0.742	0.231
289	0.00636	0.46	0.742	0.231
290	0.00593	0.46	0.742	0.232
291	0.00575	0.46	0.742	0.232
292	0.00595	0.459	0.743	0.231
293	0.00556	0.46	0.742	0.232
294	0.0057	0.459	0.743	0.231
295	0.00589	0.459	0.743	0.231
296	0.00531	0.46	0.743	0.231
297	0.00536	0.459	0.743	0.231
298	0.00538	0.46	0.743	0.232
299	0.00501	0.459	0.743	0.232
300	0.00512	0.459	0.743	0.232
301	0.00534	0.458	0.744	0.231
302	0.00509	0.458	0.744	0.231
303	0.00504	0.458	0.743	0.231
304	0.00531	0.458	0.744	0.231
305	0.00526	0.459	0.744	0.232
306	0.00542	0.458	0.744	0.231
307	0.00548	0.458	0.744	0.231
308	0.00549	0.458	0.744	0.231
309	0.00497	0.457	0.745	0.231
310	0.00499	0.457	0.745	0.231
311	0.00567	0.457	0.745	0.23
312	0.00565	0.457	0.745	0.231
313	0.00586	0.456	0.746	0.23
314	0.00556	0.456	0.746	0.23
315	0.00499	0.456	0.746	0.23
316	0.00518	0.456	0.746	0.23
317	0.00478	0.456	0.746	0.23
318	0.00492	0.456	0.746	0.23
319	0.00475	0.456	0.746	0.23
320	0.00465	0.456	0.746	0.23
321	0.00533	0.455	0.746	0.23
322	0.00556	0.455	0.746	0.23
323	0.0049	0.455	0.747	0.23
324	0.00509	0.455	0.747	0.23
325	0.00511	0.455	0.747	0.23
326	0.00532	0.455	0.747	0.23
327	0.00512	0.454	0.747	0.23
328	0.00509	0.455	0.747	0.23
329	0.00489	0.454	0.748	0.23
330	0.00512	0.454	0.747	0.23
331	0.0048	0.454	0.748	0.23
332	0.00474	0.455	0.747	0.231
333	0.00494	0.455	0.747	0.231
334	0.00472	0.455	0.747	0.231
335	0.00447	0.454	0.748	0.23
336	0.00448	0.454	0.748	0.23
337	0.00421	0.454	0.748	0.23
338	0.00454	0.453	0.748	0.23
339	0.00454	0.454	0.748	0.23
340	0.00431	0.453	0.748	0.23
341	0.00447	0.453	0.748	0.229
342	0.00439	0.453	0.749	0.23
343	0.00466	0.452	0.749	0.229
344	0.00479	0.452	0.749	0.229
345	0.0045	0.453	0.749	0.229
346	0.00431	0.452	0.749	0.229
347	0.00473	0.452	0.749	0.229
348	0.00439	0.452	0.75	0.229
349	0.0046	0.452	0.75	0.229
350	0.0042	0.452	0.749	0.229
351	0.00425	0.452	0.749	0.229
352	0.00397	0.453	0.749	0.23
353	0.00357	0.453	0.749	0.23
354	0.00339	0.452	0.749	0.23
355	0.00354	0.452	0.749	0.229
356	0.00329	0.452	0.75	0.229
357	0.0033	0.452	0.75	0.229
358	0.00357	0.451	0.75	0.229
359	0.00436	0.451	0.75	0.229
360	0.00449	0.451	0.75	0.229
361	0.00412	0.451	0.75	0.229
362	0.0038	0.451	0.75	0.229
363	0.00385	0.45	0.751	0.229
364	0.00427	0.45	0.751	0.229
365	0.0042	0.451	0.75	0.23
366	0.00406	0.451	0.75	0.23
367	0.00414	0.451	0.75	0.23
368	0.004	0.45	0.751	0.229
369	0.00396	0.45	0.751	0.229
370	0.00393	0.45	0.751	0.229
371	0.00369	0.449	0.751	0.229
372	0.00385	0.45	0.751	0.229
373	0.004	0.45	0.751	0.229
374	0.00388	0.45	0.751	0.229
375	0.00394	0.45	0.752	0.229
376	0.00372	0.449	0.752	0.229
377	0.00386	0.449	0.752	0.229
378	0.00374	0.449	0.752	0.229
379	0.00346	0.449	0.752	0.229
380	0.00358	0.449	0.752	0.229
381	0.00399	0.448	0.752	0.228
382	0.00362	0.448	0.752	0.228
383	0.00363	0.449	0.752	0.229
384	0.0037	0.449	0.752	0.229
385	0.00367	0.449	0.752	0.229
386	0.0039	0.448	0.752	0.229
387	0.0032	0.449	0.752	0.229
388	0.00296	0.449	0.752	0.229
389	0.00319	0.448	0.753	0.228
390	0.00304	0.448	0.753	0.228
391	0.00324	0.448	0.753	0.228
392	0.00335	0.448	0.753	0.229
393	0.00352	0.447	0.753	0.228
394	0.00382	0.447	0.754	0.228
395	0.00357	0.447	0.753	0.228
396	0.00342	0.447	0.754	0.228
397	0.00344	0.447	0.754	0.228
398	0.00343	0.447	0.754	0.228
399	0.00343	0.447	0.754	0.228
400	0.00352	0.447	0.754	0.227
401	0.00394	0.446	0.754	0.227
402	0.00393	0.446	0.754	0.228
403	0.00366	0.447	0.754	0.228
404	0.00324	0.447	0.754	0.228
405	0.00319	0.446	0.754	0.228
406	0.00338	0.446	0.754	0.228
407	0.00363	0.446	0.754	0.228
408	0.00305	0.446	0.754	0.228
409	0.0034	0.445	0.755	0.227
410	0.00346	0.446	0.754	0.228
411	0.00313	0.446	0.755	0.228
412	0.00319	0.446	0.755	0.228
413	0.00305	0.445	0.755	0.227
414	0.003	0.445	0.755	0.228
415	0.0033	0.445	0.755	0.228
416	0.00343	0.444	0.756	0.227
417	0.00332	0.444	0.756	0.227
418	0.00368	0.444	0.756	0.227
419	0.00349	0.444	0.756	0.227
420	0.00394	0.444	0.756	0.227
421	0.00378	0.444	0.756	0.227
422	0.0035	0.444	0.756	0.227
423	0.00349	0.444	0.756	0.227
424	0.00347	0.444	0.756	0.227
425	0.00317	0.444	0.757	0.227
426	0.0031	0.444	0.756	0.227
427	0.00294	0.444	0.756	0.227
428	0.00278	0.443	0.757	0.227
429	0.00323	0.443	0.757	0.227
430	0.00343	0.443	0.757	0.227
431	0.00329	0.443	0.757	0.227
432	0.00318	0.443	0.757	0.227
433	0.00315	0.443	0.757	0.227
434	0.00289	0.443	0.758	0.227
435	0.00299	0.442	0.758	0.226
436	0.0027	0.442	0.758	0.226
437	0.00287	0.442	0.758	0.226
438	0.00269	0.442	0.758	0.226
439	0.00318	0.443	0.757	0.227
440	0.00286	0.442	0.757	0.227
441	0.00269	0.442	0.758	0.226
442	0.00281	0.442	0.758	0.226
443	0.00274	0.442	0.758	0.226
444	0.00261	0.441	0.758	0.226
445	0.00299	0.441	0.759	0.226
446	0.00315	0.441	0.758	0.226
447	0.00319	0.441	0.758	0.226
448	0.00283	0.441	0.758	0.226
449	0.00235	0.441	0.759	0.226
450	0.00239	0.441	0.759	0.226
451	0.00243	0.44	0.759	0.226
452	0.00208	0.441	0.758	0.226
453	0.00242	0.441	0.759	0.226
454	0.00226	0.44	0.759	0.226
455	0.00205	0.44	0.759	0.226
456	0.00199	0.44	0.759	0.226
457	0.00175	0.44	0.759	0.226
458	0.002	0.44	0.759	0.226
459	0.0019	0.441	0.759	0.227
460	0.00194	0.44	0.759	0.227
461	0.00202	0.44	0.759	0.227
462	0.00178	0.44	0.76	0.227
463	0.00186	0.44	0.76	0.227
464	0.00169	0.44	0.76	0.226
465	0.00195	0.44	0.76	0.226
466	0.00177	0.44	0.76	0.226
467	0.00152	0.44	0.76	0.226
468	0.00176	0.439	0.76	0.226
469	0.00181	0.439	0.76	0.226
470	0.00199	0.439	0.76	0.226
471	0.00194	0.439	0.76	0.226
472	0.00196	0.439	0.76	0.226
473	0.00189	0.439	0.76	0.226
474	0.00167	0.439	0.76	0.226
475	0.00164	0.439	0.761	0.226
476	0.00162	0.439	0.761	0.225
477	0.00161	0.438	0.761	0.225
478	0.00175	0.438	0.761	0.225
479	0.00173	0.438	0.761	0.225
480	0.00191	0.438	0.761	0.226
481	0.002	0.438	0.761	0.226
482	0.00181	0.438	0.761	0.226
483	0.0017	0.438	0.761	0.226
484	0.00212	0.438	0.761	0.226
485	0.00216	0.438	0.761	0.225
486	0.00201	0.438	0.761	0.225
487	0.00224	0.437	0.762	0.225
488	0.00247	0.438	0.761	0.225
489	0.00221	0.437	0.762	0.225
490	0.0021	0.437	0.762	0.225
491	0.00226	0.437	0.762	0.225
492	0.00226	0.437	0.762	0.225
493	0.00182	0.437	0.762	0.225
494	0.00181	0.437	0.762	0.225
495	0.0015	0.437	0.762	0.225
496	0.00135	0.437	0.762	0.225
497	0.00146	0.437	0.762	0.225
498	0.00157	0.437	0.762	0.225
499	0.00129	0.437	0.762	0.225
500	0.00133	0.437	0.762	0.225
501	0.00182	0.437	0.762	0.226
502	0.00155	0.436	0.762	0.226
503	0.00162	0.437	0.762	0.226
504	0.00161	0.436	0.763	0.225
505	0.00126	0.436	0.763	0.225
506	0.00141	0.436	0.762	0.225
507	0.00151	0.436	0.763	0.225
508	0.00165	0.436	0.763	0.225
509	0.00182	0.436	0.763	0.225
510	0.00141	0.436	0.763	0.225
511	0.00136	0.436	0.763	0.225
512	0.00119	0.436	0.763	0.225
513	0.00155	0.436	0.763	0.226
514	0.00117	0.436	0.763	0.225
515	0.00143	0.436	0.763	0.225
516	0.00138	0.435	0.763	0.225
517	0.00147	0.435	0.764	0.225
518	0.00135	0.435	0.764	0.225
519	0.0011	0.435	0.763	0.225
520	0.00142	0.435	0.764	0.225
521	0.00134	0.435	0.764	0.225
522	0.00126	0.435	0.764	0.225
523	0.00109	0.435	0.764	0.225
524	0.000977	0.435	0.764	0.225
525	0.00101	0.435	0.764	0.225
526	0.00131	0.434	0.764	0.225
527	0.00108	0.434	0.764	0.225
528	0.00112	0.434	0.764	0.225
529	0.00131	0.434	0.765	0.225
530	0.0014	0.434	0.765	0.224
531	0.00122	0.434	0.765	0.224
532	0.000964	0.433	0.765	0.225
533	0.00088	0.433	0.765	0.225
534	0.000894	0.433	0.765	0.224
535	0.000993	0.433	0.765	0.225
536	0.00071	0.433	0.765	0.224
537	0.000807	0.433	0.765	0.224
538	0.000981	0.433	0.765	0.225
539	0.00112	0.433	0.766	0.224
540	0.00142	0.433	0.765	0.224
541	0.00157	0.433	0.766	0.224
542	0.00191	0.433	0.765	0.224
543	0.00153	0.433	0.766	0.224
544	0.00179	0.432	0.766	0.224
545	0.00195	0.432	0.766	0.224
546	0.00171	0.433	0.765	0.225
547	0.00161	0.432	0.766	0.224
548	0.00128	0.432	0.766	0.224
549	0.000921	0.432	0.766	0.224
550	0.00103	0.432	0.766	0.224
551	0.00149	0.431	0.767	0.224
552	0.00143	0.431	0.767	0.223
553	0.00153	0.431	0.767	0.223
554	0.00159	0.431	0.767	0.223
555	0.00129	0.431	0.767	0.223
556	0.00123	0.431	0.767	0.224
557	0.00136	0.431	0.767	0.223
558	0.00143	0.431	0.767	0.224
559	0.00122	0.431	0.767	0.224
560	0.00104	0.431	0.767	0.223
561	0.000898	0.431	0.767	0.224
562	0.000873	0.431	0.767	0.224
563	0.000947	0.431	0.767	0.223
564	0.0011	0.43	0.767	0.223
565	0.000929	0.43	0.768	0.223
566	0.000784	0.43	0.767	0.223
567	0.00068	0.43	0.767	0.223
568	0.000399	0.43	0.767	0.223
569	0.000597	0.43	0.767	0.224
570	0.000776	0.43	0.768	0.223
571	0.000998	0.43	0.768	0.223
572	0.000337	0.43	0.768	0.223
573	0.000509	0.43	0.768	0.223
574	0.000559	0.43	0.768	0.223
575	0.000282	0.43	0.768	0.223
576	-4.09e-06	0.43	0.768	0.223
577	0.000127	0.43	0.768	0.223
578	0.000356	0.429	0.768	0.223
579	0.000425	0.429	0.768	0.222
580	0.000512	0.429	0.768	0.223
581	0.000774	0.43	0.768	0.223
582	0.000971	0.429	0.768	0.223
583	0.00076	0.429	0.768	0.223
584	0.00056	0.43	0.768	0.223
585	0.000792	0.43	0.768	0.223
586	0.000987	0.429	0.768	0.223
587	0.000525	0.429	0.769	0.223
588	0.000456	0.429	0.769	0.223
589	0.000469	0.429	0.769	0.223
590	0.000649	0.429	0.769	0.223
591	0.000311	0.429	0.769	0.223
592	0.000499	0.429	0.769	0.223
593	0.000364	0.429	0.769	0.223
594	0.000412	0.429	0.769	0.223
595	0.000346	0.429	0.769	0.223
596	0.000402	0.428	0.769	0.223
597	0.000715	0.428	0.769	0.223
598	0.000627	0.428	0.77	0.223
599	0.00069	0.428	0.77	0.222
600	0.000856	0.427	0.77	0.222
601	0.000751	0.427	0.77	0.222
602	0.000547	0.427	0.77	0.222
603	0.000625	0.427	0.77	0.222
604	0.000727	0.427	0.77	0.222
605	0.000555	0.427	0.77	0.223
606	0.000467	0.427	0.77	0.222
607	0.000349	0.427	0.77	0.222
608	-0.000244	0.427	0.77	0.222
609	-0.000584	0.426	0.771	0.222
610	-0.000393	0.426	0.771	0.222
611	-0.000363	0.427	0.77	0.222
612	-0.000316	0.427	0.77	0.222
613	-1.72e-05	0.427	0.771	0.222
614	0.000119	0.426	0.771	0.222
615	-3.97e-05	0.426	0.771	0.222
616	7.34e-06	0.426	0.771	0.222
617	-7.68e-05	0.426	0.771	0.222
618	-0.000116	0.426	0.771	0.222
619	-8.62e-05	0.426	0.771	0.222
620	-0.000155	0.426	0.771	0.222
621	-0.000248	0.425	0.772	0.222
622	-0.000126	0.425	0.771	0.222
623	-0.000374	0.426	0.771	0.222
624	-0.000444	0.425	0.771	0.221
625	-0.00077	0.425	0.772	0.221
626	-0.000761	0.425	0.772	0.221
627	-0.000919	0.425	0.772	0.221
628	-0.000526	0.425	0.772	0.222
629	2.84e-05	0.425	0.772	0.221
630	-0.000491	0.425	0.772	0.222
631	-0.000165	0.425	0.772	0.222
632	-0.000273	0.425	0.772	0.222
633	-7.57e-05	0.425	0.772	0.222
634	0.000171	0.425	0.772	0.222
635	0.000262	0.424	0.773	0.221
636	-4.2e-06	0.424	0.773	0.221
637	-0.000239	0.424	0.773	0.221
638	-0.000245	0.424	0.773	0.221
639	-0.000488	0.424	0.773	0.221
640	-0.00033	0.424	0.773	0.221
641	-0.000203	0.424	0.773	0.221
642	-0.00014	0.424	0.773	0.221
643	-0.000149	0.424	0.772	0.221
644	-0.000683	0.424	0.773	0.221
645	-0.000557	0.424	0.773	0.221
646	-0.00023	0.424	0.773	0.221
647	-0.000279	0.424	0.773	0.221
648	-0.000324	0.423	0.773	0.221
649	-0.000451	0.423	0.773	0.221
650	-7.29e-05	0.423	0.774	0.221
651	-0.000347	0.423	0.774	0.221
652	-9.16e-05	0.423	0.774	0.221
653	-0.00039	0.422	0.774	0.221
654	-0.000286	0.423	0.774	0.221
655	4.09e-05	0.422	0.774	0.22
656	3.46e-05	0.422	0.774	0.22
657	-0.000161	0.423	0.774	0.221
658	-0.00015	0.423	0.774	0.221
659	-2.84e-05	0.423	0.774	0.221
660	-6.98e-05	0.423	0.774	0.221
661	-0.000104	0.422	0.774	0.221
662	-0.000188	0.423	0.774	0.221
663	-0.000127	0.423	0.774	0.221
664	-0.000192	0.423	0.774	0.221
665	-4.15e-05	0.422	0.774	0.221
666	-0.000221	0.423	0.774	0.221
667	-0.000116	0.422	0.774	0.221
668	-0.000223	0.422	0.774	0.221
669	-0.000293	0.422	0.774	0.221
670	-0.000711	0.422	0.774	0.221
671	-0.000784	0.422	0.774	0.221
672	-0.00102	0.422	0.774	0.221
673	-0.00105	0.422	0.775	0.221
674	-0.00093	0.422	0.775	0.22
675	-0.00107	0.422	0.774	0.221
676	-0.00115	0.422	0.774	0.221
677	-0.00128	0.422	0.774	0.221
678	-0.00148	0.422	0.774	0.221
679	-0.00136	0.422	0.774	0.221
680	-0.00113	0.422	0.774	0.221
681	-0.0011	0.421	0.775	0.221
682	-0.00114	0.422	0.774	0.221
683	-0.00128	0.422	0.775	0.221
684	-0.00119	0.421	0.775	0.221
685	-0.00124	0.421	0.775	0.221
686	-0.00124	0.421	0.775	0.221
687	-0.000878	0.421	0.775	0.221
688	-0.00103	0.421	0.775	0.221
689	-0.00131	0.421	0.775	0.22
690	-0.00137	0.421	0.775	0.221
691	-0.00122	0.421	0.775	0.22
692	-0.00102	0.42	0.775	0.22
693	-0.0014	0.42	0.775	0.22
694	-0.00136	0.42	0.775	0.22
695	-0.00117	0.42	0.776	0.22
696	-0.000847	0.42	0.776	0.22
697	-0.000822	0.42	0.776	0.22
698	-0.000697	0.42	0.776	0.22
699	-0.000763	0.42	0.776	0.22
700	-0.00066	0.42	0.776	0.219
701	-0.00088	0.42	0.776	0.22
702	-0.00106	0.42	0.776	0.22
703	-0.00097	0.419	0.776	0.22
704	-0.00113	0.419	0.776	0.219
705	-0.000607	0.419	0.777	0.219
706	-0.000483	0.419	0.777	0.219
707	-0.000472	0.419	0.776	0.219
708	-0.000507	0.419	0.776	0.219
709	-0.000973	0.419	0.776	0.22
710	-0.0012	0.419	0.776	0.22
711	-0.000912	0.419	0.776	0.22
712	-0.00112	0.42	0.776	0.22
713	-0.00153	0.419	0.776	0.22
714	-0.00134	0.419	0.777	0.219
715	-0.00119	0.419	0.777	0.219
716	-0.00104	0.418	0.777	0.219
717	-0.0012	0.418	0.777	0.219
718	-0.00113	0.419	0.777	0.219
719	-0.00127	0.419	0.777	0.219
720	-0.00101	0.418	0.777	0.219
721	-0.0014	0.419	0.777	0.219
722	-0.00132	0.419	0.777	0.219
723	-0.0011	0.419	0.777	0.219
724	-0.00125	0.418	0.777	0.219
725	-0.00122	0.418	0.777	0.219
726	-0.00125	0.418	0.777	0.219
