Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
1	0.521	0.267	0.173	0.0719
2	0.5	0.243	0.187	0.063
3	0.493	0.237	0.188	0.0587
4	0.49	0.233	0.189	0.0566
5	0.485	0.229	0.191	0.0537
6	0.481	0.226	0.191	0.0524
7	0.48	0.225	0.191	0.0522
8	0.478	0.225	0.192	0.0521
9	0.476	0.224	0.192	0.0521
10	0.475	0.225	0.191	0.0522
11	0.475	0.224	0.192	0.0519
12	0.473	0.224	0.192	0.0522
13	0.471	0.224	0.192	0.0521
14	0.469	0.223	0.192	0.0519
15	0.468	0.223	0.192	0.0519
16	0.468	0.223	0.192	0.0518
17	0.467	0.224	0.191	0.052
18	0.466	0.224	0.191	0.0519
19	0.465	0.224	0.191	0.0522
20	0.465	0.224	0.191	0.0522
21	0.465	0.225	0.191	0.0526
22	0.464	0.225	0.191	0.0525
23	0.463	0.225	0.191	0.0525
24	0.462	0.224	0.191	0.0525
25	0.462	0.225	0.191	0.0525
26	0.461	0.224	0.191	0.0523
27	0.461	0.224	0.191	0.0521
28	0.46	0.224	0.191	0.0522
29	0.46	0.224	0.191	0.0522
30	0.459	0.224	0.191	0.0521
31	0.459	0.224	0.191	0.0521
32	0.458	0.224	0.191	0.0523
33	0.458	0.223	0.191	0.0522
34	0.458	0.223	0.191	0.0519
35	0.458	0.224	0.191	0.0523
36	0.457	0.224	0.191	0.0524
37	0.457	0.224	0.191	0.0523
38	0.457	0.224	0.191	0.0526
39	0.456	0.224	0.191	0.0525
40	0.456	0.224	0.191	0.0525
41	0.455	0.224	0.191	0.0524
42	0.455	0.223	0.191	0.0521
43	0.454	0.224	0.191	0.0522
44	0.454	0.224	0.191	0.0523
45	0.454	0.224	0.191	0.0525
46	0.454	0.224	0.191	0.0525
47	0.453	0.224	0.191	0.0524
48	0.453	0.224	0.191	0.0525
49	0.453	0.224	0.191	0.0526
50	0.453	0.224	0.191	0.0524
51	0.454	0.225	0.19	0.0527
52	0.453	0.225	0.19	0.0526
53	0.453	0.225	0.19	0.0526
54	0.452	0.225	0.19	0.0527
55	0.452	0.225	0.19	0.0526
56	0.452	0.225	0.19	0.0528
57	0.451	0.224	0.19	0.0526
58	0.451	0.225	0.19	0.0528
59	0.45	0.224	0.19	0.0526
60	0.45	0.224	0.19	0.0525
61	0.45	0.224	0.19	0.0526
62	0.45	0.225	0.19	0.0526
63	0.449	0.224	0.19	0.0525
64	0.449	0.224	0.19	0.0524
65	0.449	0.224	0.19	0.0524
66	0.448	0.224	0.19	0.0525
67	0.449	0.224	0.19	0.0524
68	0.448	0.224	0.19	0.0524
69	0.448	0.224	0.19	0.0525
70	0.448	0.224	0.19	0.0526
71	0.448	0.224	0.19	0.0527
72	0.448	0.224	0.19	0.0528
73	0.448	0.224	0.19	0.0525
74	0.447	0.224	0.19	0.0525
75	0.447	0.224	0.19	0.0524
76	0.447	0.224	0.19	0.0525
77	0.447	0.224	0.19	0.0526
78	0.447	0.224	0.19	0.0527
79	0.446	0.224	0.19	0.0525
80	0.446	0.224	0.19	0.0527
81	0.446	0.224	0.19	0.0527
82	0.446	0.224	0.19	0.0526
83	0.446	0.224	0.19	0.0526
84	0.446	0.224	0.19	0.0526
85	0.446	0.224	0.19	0.0526
86	0.446	0.225	0.19	0.0526
87	0.445	0.224	0.19	0.0526
88	0.445	0.225	0.19	0.0525
89	0.445	0.225	0.189	0.0527
90	0.446	0.225	0.189	0.0527
91	0.445	0.226	0.189	0.0529
92	0.445	0.225	0.189	0.0528
93	0.445	0.225	0.189	0.0528
94	0.445	0.225	0.189	0.0528
95	0.444	0.225	0.189	0.0528
96	0.444	0.225	0.189	0.0527
97	0.444	0.225	0.189	0.0527
98	0.444	0.225	0.189	0.0528
99	0.443	0.225	0.189	0.0526
100	0.443	0.225	0.189	0.0525
101	0.443	0.225	0.189	0.0525
102	0.443	0.225	0.189	0.0526
103	0.443	0.225	0.189	0.0527
104	0.442	0.225	0.189	0.0526
105	0.442	0.225	0.189	0.0525
106	0.442	0.225	0.189	0.0524
107	0.442	0.225	0.189	0.0524
108	0.442	0.225	0.189	0.0525
109	0.442	0.225	0.189	0.0527
110	0.442	0.226	0.189	0.0528
111	0.441	0.225	0.189	0.0527
112	0.441	0.226	0.189	0.0528
113	0.441	0.226	0.189	0.053
114	0.441	0.226	0.189	0.0529
115	0.441	0.226	0.189	0.0529
116	0.441	0.226	0.189	0.0529
117	0.441	0.226	0.189	0.0527
118	0.441	0.226	0.189	0.0529
119	0.441	0.226	0.189	0.0528
120	0.441	0.226	0.189	0.0528
121	0.44	0.226	0.189	0.0528
122	0.44	0.226	0.188	0.0529
123	0.44	0.226	0.188	0.0528
124	0.44	0.226	0.188	0.053
125	0.44	0.226	0.188	0.0531
126	0.441	0.227	0.188	0.0531
127	0.44	0.227	0.188	0.0531
128	0.441	0.227	0.188	0.0532
129	0.44	0.227	0.188	0.0531
130	0.44	0.227	0.188	0.0531
131	0.44	0.226	0.188	0.0529
132	0.44	0.227	0.188	0.0531
133	0.44	0.227	0.188	0.0532
134	0.44	0.227	0.188	0.0533
135	0.439	0.227	0.188	0.0532
136	0.44	0.227	0.188	0.0533
137	0.439	0.227	0.188	0.0532
138	0.439	0.227	0.188	0.0532
139	0.439	0.227	0.188	0.0532
140	0.439	0.227	0.188	0.0532
141	0.439	0.227	0.188	0.0532
142	0.439	0.227	0.188	0.0532
143	0.439	0.228	0.188	0.0532
144	0.438	0.228	0.188	0.0531
145	0.439	0.228	0.187	0.0532
146	0.439	0.228	0.187	0.0533
147	0.438	0.228	0.187	0.0531
148	0.438	0.228	0.187	0.0532
149	0.438	0.228	0.187	0.0533
150	0.438	0.228	0.187	0.0533
151	0.438	0.228	0.187	0.0534
152	0.438	0.228	0.187	0.0534
153	0.438	0.228	0.187	0.0532
154	0.437	0.228	0.187	0.0533
155	0.437	0.228	0.187	0.0534
156	0.437	0.228	0.187	0.0534
157	0.437	0.228	0.187	0.0534
158	0.437	0.228	0.187	0.0534
159	0.437	0.228	0.187	0.0535
160	0.437	0.228	0.187	0.0535
161	0.437	0.229	0.187	0.0535
162	0.437	0.228	0.187	0.0535
163	0.437	0.229	0.187	0.0535
164	0.437	0.229	0.187	0.0535
165	0.437	0.229	0.187	0.0536
166	0.437	0.229	0.187	0.0536
167	0.437	0.229	0.187	0.0538
168	0.437	0.229	0.187	0.0537
169	0.436	0.229	0.187	0.0536
170	0.437	0.229	0.187	0.0537
171	0.436	0.229	0.187	0.0537
172	0.436	0.229	0.187	0.0536
173	0.436	0.229	0.187	0.0536
174	0.436	0.229	0.187	0.0535
175	0.436	0.229	0.187	0.0534
176	0.436	0.229	0.187	0.0534
177	0.437	0.229	0.186	0.0535
178	0.436	0.229	0.186	0.0535
179	0.436	0.229	0.187	0.0533
180	0.436	0.229	0.187	0.0534
181	0.435	0.229	0.187	0.0532
182	0.435	0.229	0.186	0.0532
183	0.435	0.228	0.187	0.0531
184	0.435	0.228	0.187	0.0531
185	0.435	0.229	0.186	0.0532
186	0.435	0.228	0.186	0.0531
187	0.435	0.229	0.186	0.0533
188	0.435	0.229	0.186	0.0534
189	0.435	0.229	0.186	0.0533
190	0.434	0.229	0.186	0.0533
191	0.435	0.229	0.186	0.0532
192	0.435	0.229	0.186	0.0533
193	0.435	0.229	0.186	0.0533
194	0.434	0.229	0.186	0.0533
195	0.435	0.229	0.186	0.0533
196	0.434	0.229	0.186	0.0534
197	0.434	0.229	0.186	0.0534
198	0.434	0.229	0.186	0.0532
199	0.434	0.229	0.186	0.0533
200	0.433	0.228	0.186	0.0532
201	0.434	0.228	0.186	0.0533
202	0.434	0.229	0.186	0.0534
203	0.434	0.229	0.186	0.0534
204	0.434	0.229	0.186	0.0533
205	0.434	0.229	0.186	0.0534
206	0.434	0.229	0.186	0.0534
207	0.434	0.229	0.186	0.0533
208	0.434	0.229	0.186	0.0533
209	0.434	0.229	0.186	0.0533
210	0.434	0.229	0.186	0.0532
211	0.433	0.229	0.186	0.0533
212	0.433	0.229	0.186	0.0533
213	0.434	0.229	0.186	0.0533
214	0.433	0.229	0.186	0.0534
215	0.433	0.229	0.186	0.0535
